d3mIndex,age,workclass,fnlwgt,education,educationNum,maritalStatus,occupation,relationship,race,sex,capitalGain,capitalLoss,hoursPerWeek,nativeCountry,label
2436,43.0,Private,57600.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,-1
2437,38.0,Private,185848.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,70.0,United-States,1
2438,28.0,Self-emp-not-inc,146735.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1
2439,44.0,State-gov,208163.0,Assoc-voc,11.0,Separated,Protective-serv,Unmarried,White,Male,0.0,0.0,40.0,United-States,-1
2440,28.0,Private,191355.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,1
2441,33.0,Private,268127.0,HS-grad,9.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,-1
2442,36.0,Private,191754.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,-1
2443,57.0,Private,31532.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,-1
2444,51.0,Self-emp-not-inc,35295.0,HS-grad,9.0,Never-married,Farming-fishing,Unmarried,White,Male,0.0,0.0,45.0,United-States,-1
2445,21.0,Private,211968.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,1762.0,28.0,United-States,-1
2446,17.0,Private,227960.0,11th,7.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,10.0,Puerto-Rico,-1
2447,45.0,Private,162958.0,HS-grad,9.0,Separated,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,-1
2448,38.0,Private,203169.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,1
2449,58.0,Local-gov,53481.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,35.0,United-States,-1
2450,22.0,Private,201268.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,15.0,United-States,-1
2451,68.0,Local-gov,242095.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051.0,0.0,40.0,United-States,1
2452,29.0,Private,78261.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,-1
2453,46.0,Private,126513.0,HS-grad,9.0,Separated,Craft-repair,Unmarried,Black,Female,0.0,0.0,40.0,,-1
2454,22.0,Private,193089.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,43.0,United-States,-1
2455,18.0,Local-gov,242956.0,11th,7.0,Never-married,Prof-specialty,Own-child,Black,Female,0.0,0.0,40.0,United-States,-1
2456,39.0,State-gov,189385.0,Some-college,10.0,Separated,Exec-managerial,Unmarried,Black,Female,0.0,0.0,30.0,United-States,-1
2457,34.0,Private,193036.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,40.0,United-States,1
2458,30.0,Private,277488.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,-1
2459,36.0,Private,353263.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,United-States,1
2460,45.0,Private,45857.0,11th,7.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,36.0,United-States,-1
2461,37.0,Private,219546.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,3411.0,0.0,47.0,United-States,-1
2462,28.0,Private,30014.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1
2463,57.0,Private,157974.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,Black,Male,0.0,0.0,48.0,United-States,-1
2464,40.0,Local-gov,63042.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,1
2465,31.0,Private,240441.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,1564.0,40.0,United-States,1
2466,57.0,Self-emp-inc,161662.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,60.0,United-States,1
2467,39.0,Local-gov,455399.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,Black,Male,15024.0,0.0,40.0,United-States,1
2468,43.0,Private,209149.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,-1
2469,47.0,Local-gov,247676.0,Masters,14.0,Divorced,Prof-specialty,Unmarried,White,Female,5455.0,0.0,45.0,United-States,-1
2470,23.0,Private,180339.0,HS-grad,9.0,Separated,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1
2471,52.0,Self-emp-inc,101017.0,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Male,0.0,0.0,38.0,United-States,-1
2472,33.0,Self-emp-not-inc,38223.0,HS-grad,9.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,70.0,United-States,-1
2473,37.0,Private,292855.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1887.0,35.0,United-States,1
2474,23.0,Private,161478.0,Some-college,10.0,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,-1
2475,41.0,Local-gov,175149.0,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,Black,Female,0.0,0.0,38.0,United-States,-1
2476,27.0,Private,365745.0,10th,6.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,20.0,United-States,-1
2477,29.0,Private,216481.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,1
2478,56.0,Private,98630.0,7th-8th,4.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1
2479,30.0,Private,296897.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,-1
2480,57.0,Private,134195.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,-1
2481,33.0,Private,120420.0,11th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,-1
2482,25.0,Private,139012.0,Bachelors,13.0,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,2174.0,0.0,40.0,Vietnam,-1
2483,44.0,Private,101563.0,Masters,14.0,Divorced,Exec-managerial,Unmarried,White,Male,7430.0,0.0,45.0,United-States,1
2484,37.0,Self-emp-not-inc,272090.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,20.0,United-States,-1
2485,33.0,State-gov,156015.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
2486,34.0,Private,31740.0,7th-8th,4.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,-1
2487,57.0,State-gov,243033.0,Some-college,10.0,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1
2488,45.0,State-gov,187581.0,Assoc-voc,11.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,-1
2489,29.0,Private,163708.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0.0,0.0,45.0,United-States,1
2490,37.0,Private,472517.0,Assoc-voc,11.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,4.0,United-States,-1
2491,48.0,Private,154033.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,52.0,United-States,-1
2492,36.0,Self-emp-inc,184456.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Male,27828.0,0.0,55.0,United-States,1
2493,48.0,Local-gov,127921.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,-1
2494,25.0,Private,67240.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,35.0,United-States,-1
2495,34.0,Private,141058.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,62.0,Mexico,-1
2496,45.0,Private,205816.0,HS-grad,9.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,40.0,United-States,1
2497,36.0,Private,93461.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,30.0,United-States,-1
2498,40.0,Private,135384.0,HS-grad,9.0,Separated,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States,-1
2499,48.0,State-gov,224752.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,1
2500,62.0,Local-gov,249078.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,-1
2501,40.0,Self-emp-not-inc,121012.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,50.0,United-States,1
2502,18.0,Private,227529.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,-1
2503,58.0,Self-emp-inc,189933.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,65.0,United-States,1
2504,53.0,Private,816750.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,72.0,United-States,1
2505,24.0,Private,233280.0,Assoc-acdm,12.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,37.0,United-States,-1
2506,22.0,Federal-gov,209131.0,Assoc-acdm,12.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,-1
2507,49.0,Self-emp-not-inc,27067.0,Assoc-voc,11.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,60.0,United-States,-1
2508,31.0,Private,85374.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,42.0,United-States,-1
2509,24.0,Private,29302.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,,-1
2510,20.0,Private,235442.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,35.0,United-States,-1
2511,30.0,Private,123178.0,10th,6.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States,-1
2512,53.0,Private,203967.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1
2513,37.0,Self-emp-not-inc,35330.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,42.0,United-States,-1
2514,54.0,Local-gov,186884.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,30.0,United-States,-1
2515,28.0,Private,402771.0,Assoc-voc,11.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,23.0,United-States,-1
2516,20.0,Private,107658.0,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,10.0,United-States,-1
2517,65.0,Private,420277.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,-1
2518,41.0,Private,244945.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,65.0,United-States,1
2519,35.0,Private,171968.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,-1
2520,17.0,Private,146329.0,12th,8.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,23.0,United-States,-1
2521,36.0,Local-gov,188798.0,11th,7.0,Separated,Prof-specialty,Unmarried,Other,Female,0.0,0.0,30.0,United-States,-1
2522,55.0,Private,80167.0,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1
2523,41.0,Private,310255.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,-1
2524,19.0,Private,73190.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,20.0,United-States,-1
2525,44.0,Private,171615.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,-1
2526,26.0,Private,310907.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,35.0,United-States,-1
2527,21.0,Private,149637.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1
2528,29.0,Private,166210.0,HS-grad,9.0,Divorced,Handlers-cleaners,Own-child,White,Male,0.0,0.0,50.0,United-States,-1
2529,32.0,Private,236543.0,12th,8.0,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0.0,0.0,40.0,Mexico,-1
2530,26.0,Private,188626.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48.0,United-States,-1
2531,36.0,Private,186819.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,52.0,United-States,1
2532,47.0,Private,174794.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,England,1
2533,37.0,State-gov,252939.0,Assoc-voc,11.0,Never-married,Prof-specialty,Unmarried,Black,Female,5455.0,0.0,40.0,United-States,-1
2534,17.0,Private,116267.0,12th,8.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,15.0,Columbia,-1
2535,22.0,State-gov,211049.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,12.0,United-States,-1
2536,46.0,Private,224202.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,-1
2537,68.0,Federal-gov,422013.0,HS-grad,9.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,3683.0,40.0,United-States,-1
2538,28.0,Private,206125.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,-1
2539,34.0,Private,345705.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1977.0,50.0,United-States,1
2540,39.0,Private,224541.0,9th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,4386.0,0.0,55.0,Mexico,-1
2541,54.0,Local-gov,105788.0,Masters,14.0,Divorced,Prof-specialty,Unmarried,Black,Female,0.0,0.0,37.0,United-States,1
2542,24.0,Private,308239.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,4.0,United-States,-1
2543,33.0,Private,295591.0,Preschool,1.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,40.0,Mexico,-1
2544,31.0,Private,284395.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,-1
2545,26.0,Self-emp-inc,160340.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,-1
2546,27.0,Self-emp-not-inc,300777.0,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,70.0,United-States,-1
2547,40.0,Federal-gov,187164.0,Bachelors,13.0,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,40.0,United-States,-1
2548,19.0,Private,184759.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,26.0,United-States,-1
2549,34.0,State-gov,98995.0,Assoc-voc,11.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1
2550,49.0,State-gov,55938.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,1
2551,41.0,Private,718736.0,Some-college,10.0,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1
2552,27.0,Private,29261.0,Assoc-acdm,12.0,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,42.0,United-States,-1
2553,50.0,Private,191299.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,-1
2554,21.0,Private,276709.0,Some-college,10.0,Never-married,Sales,Other-relative,White,Female,0.0,0.0,40.0,United-States,-1
2555,28.0,Private,182509.0,Assoc-voc,11.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1
2556,19.0,Private,202951.0,Some-college,10.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,20.0,United-States,-1
2557,36.0,Private,133655.0,HS-grad,9.0,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,-1
2558,90.0,Self-emp-not-inc,122348.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051.0,0.0,45.0,United-States,1
2559,45.0,Self-emp-not-inc,256866.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,5013.0,0.0,40.0,United-States,-1
2560,62.0,State-gov,101475.0,Assoc-acdm,12.0,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1
2561,23.0,Private,212407.0,Bachelors,13.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,25.0,United-States,-1
2562,49.0,Local-gov,197371.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United-States,1
2563,26.0,Private,174921.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1
2564,48.0,Private,160647.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,Ireland,1
2565,77.0,Self-emp-not-inc,209507.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1
2566,35.0,Private,209280.0,HS-grad,9.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,31.0,United-States,-1
2567,33.0,Private,34975.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,-1
2568,27.0,Private,312939.0,11th,7.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,-1
2569,22.0,Private,313817.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,-1
2570,45.0,Private,54744.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1848.0,40.0,United-States,1
2571,45.0,Federal-gov,222011.0,Bachelors,13.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,-1
2572,28.0,Private,120645.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,Black,Female,0.0,0.0,40.0,United-States,-1
2573,47.0,Private,185866.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,,1
2574,37.0,Private,265737.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,1887.0,60.0,Cuba,1
2575,35.0,State-gov,238591.0,Some-college,10.0,Separated,Transport-moving,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,-1
2576,47.0,Private,332727.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,1
2577,43.0,Private,300099.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1
2578,41.0,Self-emp-inc,153078.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,1887.0,70.0,South,1
2579,23.0,Private,60783.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,-1
2580,45.0,Private,233511.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,60.0,United-States,1
2581,27.0,Private,159897.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,37.0,United-States,-1
2582,22.0,State-gov,247319.0,Some-college,10.0,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,60.0,United-States,-1
2583,61.0,Self-emp-not-inc,32423.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Wife,White,Female,22040.0,0.0,40.0,United-States,-1
2584,21.0,Self-emp-not-inc,99199.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,-1
2585,38.0,Private,589809.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,United-States,1
2586,22.0,Private,23940.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,-1
2587,47.0,State-gov,149337.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Male,0.0,0.0,38.0,United-States,-1
2588,41.0,Private,242619.0,Assoc-acdm,12.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,80.0,United-States,-1
2589,36.0,Private,32334.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,50.0,United-States,1
2590,38.0,Federal-gov,143123.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
2591,60.0,Local-gov,212856.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,,1
2592,39.0,Private,401832.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,48.0,United-States,-1
2593,28.0,Private,266316.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3464.0,0.0,35.0,United-States,-1
2594,39.0,State-gov,126336.0,HS-grad,9.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,-1
2595,45.0,Self-emp-not-inc,67716.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,-1
2596,42.0,Private,180032.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1
2597,54.0,Private,143804.0,10th,6.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,-1
2598,26.0,Private,53598.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,-1
2599,47.0,Private,202395.0,7th-8th,4.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,-1
2600,45.0,Local-gov,331482.0,Assoc-acdm,12.0,Divorced,Tech-support,Own-child,White,Male,0.0,0.0,40.0,United-States,-1
2601,18.0,Private,56613.0,Some-college,10.0,Never-married,Protective-serv,Own-child,White,Female,0.0,0.0,20.0,United-States,-1
2602,42.0,Local-gov,216411.0,Assoc-acdm,12.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,35.0,Puerto-Rico,1
