d3mIndex,Actions_taken,Liberal,Unconstitutional,Precedent_alteration,Unanimous,Year_of_decision,Lower_court_disagreement,Log_exposure
2347,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2348,0.0,1.0,0.0,0.0,0.0,1976.0,1.0,2.3
2349,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2350,0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
2351,0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
2352,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2353,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2354,0.0,0.0,0.0,0.0,1.0,1976.0,1.0,2.3
2355,0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
2356,0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
2357,0.0,0.0,0.0,0.0,1.0,1976.0,1.0,2.3
2358,0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
2359,0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
2360,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2361,0.0,1.0,1.0,0.0,0.0,1976.0,1.0,2.3
2362,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2363,0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
2364,0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
2365,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2366,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2367,0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
2368,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2369,0.0,1.0,1.0,0.0,1.0,1976.0,0.0,2.3
2370,0.0,1.0,1.0,0.0,0.0,1976.0,1.0,2.3
2371,0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
2372,0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
2373,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2374,0.0,1.0,1.0,1.0,0.0,1976.0,0.0,2.3
2375,0.0,1.0,0.0,0.0,1.0,1976.0,1.0,2.3
2376,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2377,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2378,0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
2379,0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
2380,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2381,0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
2382,0.0,1.0,0.0,0.0,0.0,1976.0,1.0,2.3
2383,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2384,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2385,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2386,0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
2387,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2388,0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
2389,0.0,0.0,0.0,0.0,1.0,1976.0,1.0,2.3
2390,0.0,1.0,1.0,0.0,0.0,1976.0,1.0,2.3
2391,0.0,1.0,0.0,1.0,0.0,1976.0,0.0,2.3
2392,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2393,0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
2394,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2395,0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
2396,0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
2397,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2398,0.0,0.0,0.0,1.0,0.0,1976.0,0.0,2.3
2399,0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
2400,0.0,1.0,1.0,0.0,0.0,1976.0,1.0,2.3
2401,0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
2402,0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
2403,0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
2404,0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
2405,0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
2406,0.0,1.0,1.0,0.0,0.0,1976.0,0.0,2.3
2407,0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
2408,0.0,0.0,1.0,1.0,0.0,1976.0,0.0,2.3
2409,0.0,0.0,0.0,0.0,1.0,1976.0,1.0,2.3
2410,0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
2411,0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
2412,0.0,1.0,1.0,0.0,0.0,1976.0,0.0,2.3
2413,0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
2414,0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
2415,0.0,1.0,0.0,0.0,1.0,1976.0,1.0,2.3
2416,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2417,0.0,1.0,0.0,0.0,1.0,1976.0,1.0,2.3
2418,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2419,0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
2420,0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
2421,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2422,0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
2423,0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
2424,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2425,1.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
2426,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2427,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2428,0.0,1.0,0.0,0.0,1.0,1976.0,1.0,2.3
2429,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2430,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2431,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2432,0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
2433,0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
2434,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2435,0.0,0.0,1.0,1.0,0.0,1976.0,0.0,2.3
2436,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2437,0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
2438,0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
2439,1.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2440,0.0,0.0,0.0,0.0,1.0,1976.0,1.0,2.3
2441,0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
2442,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2443,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2444,0.0,1.0,0.0,1.0,0.0,1976.0,0.0,2.3
2445,0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
2446,0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
2447,0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
2448,0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
2449,0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
2450,0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
2451,0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
2452,0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
2453,0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
2454,0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
2455,0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
2456,0.0,1.0,0.0,0.0,1.0,1976.0,1.0,2.3
2457,0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
2458,0.0,0.0,0.0,0.0,1.0,1976.0,1.0,2.3
2459,0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
2460,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2461,0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
2462,0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
2463,0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
2464,0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
2465,0.0,0.0,0.0,1.0,0.0,1976.0,0.0,2.3
2466,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2467,0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
2468,0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
2469,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2470,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2471,0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
2472,0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
2473,0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
2474,0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
2475,0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
2476,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2477,0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
2478,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2479,0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
2480,0.0,1.0,0.0,0.0,1.0,1976.0,1.0,2.3
2481,0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
2482,0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
2483,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2484,0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
2485,0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
2486,0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
2487,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2488,1.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
2489,0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
2490,0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
2491,0.0,0.0,0.0,0.0,1.0,1976.0,0.0,2.3
2492,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2493,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2494,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2495,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2496,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,2.3
2497,0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
2498,0.0,1.0,0.0,0.0,1.0,1976.0,0.0,2.3
2499,0.0,0.0,0.0,0.0,0.0,1976.0,1.0,2.3
2500,0.0,1.0,0.0,0.0,0.0,1976.0,0.0,2.3
2501,0.0,1.0,0.0,0.0,1.0,1977.0,0.0,2.3
2502,0.0,0.0,0.0,0.0,0.0,1977.0,1.0,2.3
2503,0.0,1.0,0.0,0.0,1.0,1977.0,0.0,2.3
2504,0.0,1.0,0.0,0.0,1.0,1977.0,0.0,2.3
2505,0.0,1.0,1.0,1.0,0.0,1977.0,0.0,2.3
2506,0.0,1.0,0.0,0.0,1.0,1977.0,1.0,2.3
2507,0.0,1.0,0.0,0.0,0.0,1977.0,0.0,2.3
2508,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2509,0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
2510,0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
2511,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2512,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2513,0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
2514,0.0,1.0,0.0,0.0,0.0,1977.0,0.0,2.3
2515,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2516,0.0,1.0,0.0,0.0,1.0,1977.0,0.0,2.3
2517,0.0,0.0,0.0,0.0,1.0,1977.0,1.0,2.3
2518,0.0,0.0,0.0,0.0,1.0,1977.0,1.0,2.3
2519,0.0,1.0,1.0,0.0,0.0,1977.0,0.0,2.3
2520,0.0,0.0,0.0,0.0,1.0,1977.0,1.0,2.3
2521,0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
2522,11.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2523,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2524,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2525,0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
2526,0.0,1.0,1.0,0.0,0.0,1977.0,0.0,2.3
2527,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2528,0.0,0.0,0.0,0.0,1.0,1977.0,1.0,2.3
2529,0.0,0.0,0.0,0.0,1.0,1977.0,1.0,2.3
2530,0.0,0.0,0.0,0.0,0.0,1977.0,1.0,2.3
2531,0.0,1.0,1.0,0.0,0.0,1977.0,0.0,2.3
2532,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2533,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2534,0.0,0.0,0.0,0.0,0.0,1977.0,1.0,2.3
2535,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2536,0.0,1.0,0.0,0.0,1.0,1977.0,1.0,2.3
2537,0.0,1.0,0.0,0.0,0.0,1977.0,1.0,2.3
2538,0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
2539,0.0,1.0,0.0,0.0,0.0,1977.0,1.0,2.3
2540,0.0,0.0,0.0,0.0,1.0,1977.0,1.0,2.3
2541,0.0,1.0,0.0,0.0,0.0,1977.0,0.0,2.3
2542,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2543,0.0,1.0,0.0,0.0,0.0,1977.0,0.0,2.3
2544,0.0,1.0,0.0,0.0,1.0,1977.0,0.0,2.3
2545,0.0,1.0,1.0,0.0,0.0,1977.0,0.0,2.3
2546,0.0,1.0,0.0,0.0,1.0,1977.0,0.0,2.3
2547,0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
2548,0.0,1.0,0.0,0.0,0.0,1977.0,0.0,2.3
2549,0.0,0.0,0.0,0.0,0.0,1977.0,1.0,2.3
2550,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2551,0.0,1.0,0.0,0.0,0.0,1977.0,0.0,2.3
2552,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2553,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2554,3.0,0.0,0.0,1.0,0.0,1977.0,1.0,2.3
2555,0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
2556,0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
2557,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2558,0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
2559,6.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2560,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2561,0.0,0.0,0.0,0.0,0.0,1977.0,1.0,2.3
2562,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2563,0.0,0.0,0.0,0.0,0.0,1977.0,1.0,2.3
2564,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2565,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2566,0.0,1.0,0.0,0.0,1.0,1977.0,0.0,2.3
2567,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2568,0.0,1.0,0.0,0.0,0.0,1977.0,0.0,2.3
2569,0.0,1.0,1.0,0.0,1.0,1977.0,1.0,2.3
2570,0.0,0.0,0.0,0.0,1.0,1977.0,1.0,2.3
2571,0.0,1.0,0.0,0.0,0.0,1977.0,1.0,2.3
2572,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2573,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2574,0.0,1.0,0.0,0.0,0.0,1977.0,1.0,2.3
2575,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2576,0.0,1.0,0.0,0.0,0.0,1977.0,0.0,2.3
2577,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2578,0.0,1.0,0.0,0.0,1.0,1977.0,0.0,2.3
2579,0.0,1.0,0.0,0.0,1.0,1977.0,0.0,2.3
2580,0.0,0.0,0.0,0.0,1.0,1977.0,1.0,2.3
2581,0.0,1.0,0.0,0.0,0.0,1977.0,0.0,2.3
2582,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2583,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2584,0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
2585,0.0,1.0,1.0,0.0,0.0,1977.0,0.0,2.3
2586,0.0,1.0,0.0,0.0,1.0,1977.0,0.0,2.3
2587,5.0,0.0,0.0,0.0,0.0,1977.0,1.0,2.08
2588,0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
2589,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2590,0.0,1.0,0.0,0.0,0.0,1977.0,0.0,2.3
2591,0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
2592,0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
2593,0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
2594,0.0,1.0,0.0,0.0,0.0,1977.0,0.0,2.3
2595,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2596,0.0,1.0,1.0,0.0,0.0,1977.0,1.0,2.3
2597,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2598,0.0,1.0,0.0,0.0,0.0,1977.0,0.0,2.3
2599,0.0,1.0,0.0,0.0,0.0,1977.0,0.0,2.3
2600,0.0,1.0,0.0,0.0,0.0,1977.0,1.0,2.3
2601,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2602,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2603,0.0,1.0,0.0,0.0,0.0,1977.0,0.0,2.3
2604,0.0,0.0,0.0,0.0,1.0,1977.0,1.0,2.3
2605,0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
2606,0.0,1.0,0.0,0.0,1.0,1977.0,0.0,2.3
2607,0.0,1.0,0.0,0.0,0.0,1977.0,0.0,2.3
2608,0.0,1.0,0.0,0.0,0.0,1977.0,0.0,2.3
2609,0.0,0.0,0.0,0.0,1.0,1977.0,1.0,2.3
2610,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2611,0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
2612,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2613,0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
2614,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2615,6.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2616,0.0,1.0,0.0,0.0,0.0,1977.0,0.0,2.3
2617,0.0,1.0,0.0,0.0,1.0,1977.0,1.0,2.3
2618,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2619,0.0,1.0,0.0,0.0,1.0,1977.0,0.0,2.3
2620,0.0,0.0,0.0,0.0,0.0,1977.0,1.0,2.3
2621,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2622,0.0,1.0,0.0,0.0,1.0,1977.0,1.0,2.3
2623,0.0,1.0,0.0,0.0,1.0,1977.0,0.0,2.3
2624,0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
2625,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2626,0.0,1.0,0.0,0.0,0.0,1977.0,1.0,2.3
2627,0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
2628,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2629,0.0,1.0,0.0,0.0,0.0,1977.0,0.0,2.3
2630,0.0,1.0,0.0,0.0,0.0,1977.0,0.0,2.3
2631,0.0,1.0,0.0,0.0,0.0,1977.0,1.0,2.3
2632,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2633,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2634,0.0,0.0,0.0,0.0,0.0,1977.0,0.0,2.3
2635,0.0,0.0,0.0,0.0,0.0,1977.0,1.0,2.3
2636,0.0,0.0,0.0,0.0,1.0,1977.0,0.0,2.3
2637,1.0,0.0,0.0,0.0,0.0,1977.0,1.0,2.3
2638,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2639,0.0,1.0,0.0,0.0,0.0,1978.0,0.0,2.3
2640,1.0,0.0,0.0,0.0,1.0,1978.0,1.0,2.3
2641,1.0,0.0,0.0,0.0,0.0,1978.0,1.0,2.3
2642,0.0,1.0,0.0,0.0,0.0,1978.0,0.0,2.3
2643,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2644,0.0,0.0,0.0,0.0,1.0,1978.0,0.0,2.3
2645,0.0,1.0,1.0,0.0,1.0,1978.0,0.0,2.3
2646,0.0,1.0,0.0,0.0,0.0,1978.0,1.0,2.3
2647,0.0,0.0,0.0,0.0,1.0,1978.0,0.0,2.3
2648,0.0,0.0,0.0,0.0,1.0,1978.0,0.0,2.3
2649,0.0,0.0,0.0,0.0,0.0,1978.0,1.0,2.3
2650,0.0,0.0,0.0,0.0,1.0,1978.0,0.0,2.3
2651,0.0,1.0,0.0,0.0,0.0,1978.0,1.0,2.3
2652,0.0,1.0,0.0,0.0,0.0,1978.0,0.0,2.3
2653,1.0,1.0,0.0,1.0,0.0,1978.0,0.0,2.3
2654,0.0,1.0,0.0,0.0,1.0,1978.0,0.0,2.3
2655,0.0,0.0,0.0,0.0,0.0,1978.0,1.0,2.3
2656,0.0,1.0,0.0,0.0,1.0,1978.0,0.0,2.3
2657,0.0,0.0,0.0,0.0,1.0,1978.0,0.0,2.3
2658,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2659,0.0,0.0,0.0,0.0,1.0,1978.0,0.0,2.3
2660,0.0,1.0,0.0,0.0,1.0,1978.0,0.0,2.3
2661,0.0,1.0,0.0,0.0,0.0,1978.0,1.0,2.3
2662,0.0,1.0,0.0,0.0,0.0,1978.0,0.0,2.3
2663,0.0,1.0,0.0,0.0,0.0,1978.0,1.0,2.3
2664,0.0,1.0,0.0,0.0,1.0,1978.0,0.0,2.3
2665,3.0,1.0,0.0,0.0,0.0,1978.0,0.0,1.79
2666,0.0,1.0,0.0,0.0,1.0,1978.0,0.0,2.3
2667,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2668,0.0,1.0,0.0,0.0,0.0,1978.0,1.0,2.3
2669,0.0,0.0,0.0,0.0,0.0,1978.0,1.0,2.3
2670,0.0,1.0,0.0,0.0,0.0,1978.0,1.0,2.3
2671,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2672,0.0,1.0,0.0,0.0,0.0,1978.0,0.0,2.3
2673,0.0,0.0,0.0,0.0,1.0,1978.0,1.0,2.3
2674,0.0,1.0,0.0,0.0,1.0,1978.0,0.0,2.3
2675,0.0,1.0,0.0,0.0,0.0,1978.0,1.0,2.3
2676,0.0,0.0,0.0,0.0,1.0,1978.0,1.0,2.3
2677,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2678,0.0,1.0,0.0,0.0,1.0,1978.0,1.0,2.3
2679,0.0,1.0,1.0,0.0,1.0,1978.0,0.0,2.3
2680,0.0,0.0,0.0,0.0,1.0,1978.0,0.0,2.3
2681,0.0,0.0,0.0,0.0,1.0,1978.0,1.0,2.3
2682,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2683,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2684,0.0,1.0,0.0,0.0,0.0,1978.0,0.0,2.3
2685,0.0,1.0,0.0,1.0,1.0,1978.0,0.0,2.3
2686,0.0,0.0,0.0,0.0,0.0,1978.0,1.0,2.3
2687,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2688,0.0,1.0,0.0,0.0,0.0,1978.0,0.0,2.3
2689,0.0,0.0,0.0,0.0,1.0,1978.0,0.0,2.3
2690,0.0,0.0,0.0,0.0,0.0,1978.0,1.0,2.3
2691,1.0,0.0,0.0,0.0,1.0,1978.0,1.0,2.3
2692,2.0,1.0,0.0,0.0,0.0,1978.0,0.0,1.79
2693,0.0,0.0,0.0,0.0,0.0,1978.0,1.0,2.3
2694,0.0,0.0,0.0,0.0,0.0,1978.0,1.0,2.3
2695,0.0,1.0,0.0,0.0,0.0,1978.0,0.0,2.3
2696,0.0,1.0,0.0,0.0,0.0,1978.0,1.0,2.3
2697,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2698,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2699,1.0,1.0,0.0,0.0,0.0,1978.0,1.0,1.39
2700,0.0,1.0,0.0,0.0,0.0,1978.0,0.0,2.3
2701,1.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2702,1.0,1.0,0.0,0.0,0.0,1978.0,1.0,2.3
2703,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2704,0.0,1.0,0.0,0.0,0.0,1978.0,0.0,2.3
2705,0.0,1.0,0.0,0.0,1.0,1978.0,0.0,2.3
2706,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2707,0.0,0.0,0.0,0.0,0.0,1978.0,1.0,2.3
2708,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2709,0.0,1.0,0.0,0.0,0.0,1978.0,0.0,2.3
2710,0.0,1.0,0.0,0.0,0.0,1978.0,0.0,2.3
2711,0.0,1.0,0.0,0.0,0.0,1978.0,0.0,2.3
2712,0.0,0.0,0.0,0.0,1.0,1978.0,0.0,2.3
2713,0.0,1.0,0.0,0.0,0.0,1978.0,0.0,2.3
2714,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2715,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2716,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2717,0.0,0.0,0.0,1.0,0.0,1978.0,0.0,2.3
2718,0.0,1.0,1.0,0.0,0.0,1978.0,0.0,2.3
2719,1.0,0.0,0.0,0.0,1.0,1978.0,0.0,2.3
2720,0.0,0.0,0.0,0.0,0.0,1978.0,1.0,2.3
2721,1.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2722,0.0,0.0,0.0,0.0,0.0,1978.0,1.0,2.3
2723,0.0,1.0,0.0,0.0,1.0,1978.0,0.0,2.3
2724,0.0,0.0,0.0,0.0,0.0,1978.0,1.0,2.3
2725,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2726,0.0,1.0,0.0,0.0,0.0,1978.0,0.0,2.3
2727,0.0,0.0,0.0,0.0,1.0,1978.0,0.0,2.3
2728,0.0,1.0,1.0,0.0,0.0,1978.0,0.0,2.3
2729,0.0,1.0,0.0,0.0,0.0,1978.0,0.0,2.3
2730,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2731,0.0,0.0,0.0,0.0,0.0,1978.0,0.0,2.3
2732,0.0,1.0,0.0,0.0,0.0,1978.0,0.0,2.3
2733,0.0,1.0,0.0,0.0,0.0,1978.0,0.0,2.3
