d3mIndex,V1,V2,V3,V4,V5,V6,V7,Class
5378,2.0,2.0,43.0,30.0,34.0,29.41,52.43,3
5379,3.0,30.0,34.0,30.0,23.0,11.0,52.43,3
5380,4.0,30.0,23.0,0.0,12.0,31.95,52.43,3
5381,5.0,0.0,12.0,16.0,0.0,20.0,52.43,3
5382,0.0,0.0,0.0,1.0,29.0,29.02,55.9,3
5383,1.0,1.0,29.0,1.0,50.0,21.0,55.9,3
5384,2.0,1.0,50.0,18.0,48.0,17.12,55.9,3
5385,3.0,18.0,48.0,25.0,43.0,8.6,55.9,3
5386,4.0,25.0,43.0,25.0,34.0,9.0,55.9,3
5387,5.0,25.0,34.0,18.0,29.0,8.6,55.9,3
5388,6.0,18.0,29.0,0.0,24.0,18.68,55.9,3
5389,7.0,0.0,24.0,14.0,0.0,27.78,55.9,3
5390,0.0,0.0,0.0,0.0,36.0,36.0,61.85,3
5391,1.0,0.0,36.0,0.0,51.0,15.0,61.85,3
5392,2.0,0.0,51.0,13.0,45.0,14.32,61.85,3
5393,3.0,13.0,45.0,35.0,37.0,23.41,61.85,3
5394,4.0,35.0,37.0,35.0,22.0,15.0,61.85,3
5395,5.0,35.0,22.0,13.0,14.0,23.41,61.85,3
5396,6.0,13.0,14.0,0.0,6.0,15.26,61.85,3
5397,7.0,0.0,6.0,22.0,0.0,22.8,61.85,3
5398,0.0,0.0,0.0,2.0,28.0,28.07,39.85,3
5399,1.0,2.0,28.0,2.0,38.0,10.0,39.85,3
5400,2.0,2.0,38.0,10.0,34.0,8.94,39.85,3
5401,3.0,10.0,34.0,12.0,28.0,6.32,39.85,3
5402,4.0,12.0,28.0,10.0,22.0,6.32,39.85,3
5403,5.0,10.0,22.0,0.0,16.0,11.66,39.85,3
5404,6.0,0.0,16.0,9.0,0.0,18.36,39.85,3
5405,0.0,0.0,0.0,0.0,37.0,37.0,67.42,3
5406,1.0,0.0,37.0,0.0,57.0,20.0,67.42,3
5407,2.0,0.0,57.0,36.0,46.0,37.64,67.42,3
5408,3.0,36.0,46.0,36.0,33.0,13.0,67.42,3
5409,4.0,36.0,33.0,0.0,20.0,38.28,67.42,3
5410,5.0,0.0,20.0,18.0,0.0,26.91,67.42,3
5411,0.0,0.0,0.0,1.0,39.0,39.01,65.25,3
5412,1.0,1.0,39.0,1.0,63.0,24.0,65.25,3
5413,2.0,1.0,63.0,14.0,53.0,16.4,65.25,3
5414,3.0,14.0,53.0,14.0,42.0,11.0,65.25,3
5415,4.0,14.0,42.0,0.0,31.0,17.8,65.25,3
5416,5.0,0.0,31.0,17.0,0.0,35.36,65.25,3
5417,0.0,0.0,0.0,1.0,21.0,21.02,28.86,3
5418,1.0,1.0,21.0,1.0,28.0,7.0,28.86,3
5419,2.0,1.0,28.0,7.0,28.0,6.0,28.86,3
5420,3.0,7.0,28.0,7.0,23.0,5.0,28.86,3
5421,4.0,7.0,23.0,7.0,20.0,3.0,28.86,3
5422,5.0,7.0,20.0,0.0,16.0,8.06,28.86,3
5423,6.0,0.0,16.0,7.0,0.0,17.46,28.86,3
5424,0.0,0.0,0.0,0.0,35.0,35.0,59.67,3
5425,1.0,0.0,35.0,0.0,58.0,23.0,59.67,3
5426,2.0,0.0,58.0,14.0,49.0,16.64,59.67,3
5427,3.0,14.0,49.0,14.0,38.0,11.0,59.67,3
5428,4.0,14.0,38.0,0.0,27.0,17.8,59.67,3
5429,5.0,0.0,27.0,14.0,0.0,30.41,59.67,3
5430,0.0,0.0,0.0,0.0,38.0,38.0,68.54,3
5431,1.0,0.0,38.0,0.0,63.0,25.0,68.54,3
5432,2.0,0.0,63.0,24.0,52.0,26.4,68.54,3
5433,3.0,24.0,52.0,27.0,37.0,15.3,68.54,3
5434,4.0,27.0,37.0,24.0,24.0,13.34,68.54,3
5435,5.0,24.0,24.0,0.0,10.0,27.78,68.54,3
5436,6.0,0.0,10.0,25.0,0.0,26.93,68.54,3
5437,0.0,0.0,0.0,0.0,36.0,36.0,43.74,3
5438,1.0,0.0,36.0,0.0,43.0,7.0,43.74,3
5439,2.0,0.0,43.0,8.0,40.0,8.54,43.74,3
5440,3.0,8.0,40.0,8.0,37.0,3.0,43.74,3
5441,4.0,8.0,37.0,0.0,34.0,8.54,43.74,3
5442,5.0,0.0,34.0,4.0,0.0,34.23,43.74,3
5443,0.0,0.0,0.0,2.0,26.0,26.08,55.61,3
5444,1.0,2.0,26.0,2.0,44.0,18.0,55.61,3
5445,2.0,2.0,44.0,10.0,40.0,8.94,55.61,3
5446,3.0,10.0,40.0,34.0,33.0,25.0,55.61,3
5447,4.0,34.0,33.0,34.0,20.0,13.0,55.61,3
5448,5.0,34.0,20.0,10.0,13.0,25.0,55.61,3
5449,6.0,10.0,13.0,0.0,6.0,12.21,55.61,3
5450,7.0,0.0,6.0,21.0,0.0,21.84,55.61,3
5451,0.0,0.0,0.0,0.0,27.0,27.0,51.66,3
5452,1.0,0.0,27.0,0.0,50.0,23.0,51.66,3
5453,2.0,0.0,50.0,10.0,44.0,11.66,51.66,3
5454,3.0,10.0,44.0,13.0,39.0,5.83,51.66,3
5455,4.0,13.0,39.0,10.0,32.0,7.62,51.66,3
5456,5.0,10.0,32.0,0.0,26.0,11.66,51.66,3
5457,6.0,0.0,26.0,12.0,0.0,28.64,51.66,3
5458,0.0,0.0,0.0,1.0,36.0,36.01,46.69,3
5459,1.0,1.0,36.0,1.0,46.0,10.0,46.69,3
5460,2.0,1.0,46.0,4.0,46.0,3.0,46.69,3
5461,3.0,4.0,46.0,8.0,43.0,5.0,46.69,3
5462,4.0,8.0,43.0,8.0,38.0,5.0,46.69,3
5463,5.0,8.0,38.0,4.0,35.0,5.0,46.69,3
5464,6.0,4.0,35.0,0.0,32.0,5.0,46.69,3
5465,7.0,0.0,32.0,6.0,0.0,32.56,46.69,3
5466,0.0,0.0,0.0,1.0,20.0,20.02,41.63,3
5467,1.0,1.0,20.0,1.0,38.0,18.0,41.63,3
5468,2.0,1.0,38.0,17.0,33.0,16.76,41.63,3
5469,3.0,17.0,33.0,17.0,24.0,9.0,41.63,3
5470,4.0,17.0,24.0,0.0,15.0,19.24,41.63,3
5471,5.0,0.0,15.0,10.0,0.0,18.03,41.63,3
5472,0.0,0.0,0.0,0.0,35.0,35.0,52.8,3
5473,1.0,0.0,35.0,0.0,48.0,13.0,52.8,3
5474,2.0,0.0,48.0,19.0,39.0,21.02,52.8,3
5475,3.0,19.0,39.0,22.0,28.0,11.4,52.8,3
5476,4.0,22.0,28.0,19.0,17.0,11.4,52.8,3
5477,5.0,19.0,17.0,0.0,6.0,21.95,52.8,3
5478,6.0,0.0,6.0,21.0,0.0,21.84,52.8,3
5479,0.0,0.0,0.0,2.0,30.0,30.07,46.53,3
5480,1.0,2.0,30.0,2.0,41.0,11.0,46.53,3
5481,2.0,2.0,41.0,22.0,36.0,20.62,46.53,3
5482,3.0,22.0,36.0,22.0,27.0,9.0,46.53,3
5483,4.0,22.0,27.0,0.0,18.0,23.77,46.53,3
5484,5.0,0.0,18.0,14.0,0.0,22.8,46.53,3
5485,0.0,0.0,0.0,1.0,22.0,22.02,45.19,3
5486,1.0,1.0,22.0,1.0,41.0,19.0,45.19,3
5487,2.0,1.0,41.0,10.0,37.0,9.85,45.19,3
5488,3.0,10.0,37.0,19.0,31.0,10.82,45.19,3
5489,4.0,19.0,31.0,19.0,18.0,13.0,45.19,3
5490,5.0,19.0,18.0,10.0,12.0,10.82,45.19,3
5491,6.0,10.0,12.0,0.0,6.0,11.66,45.19,3
5492,7.0,0.0,6.0,17.0,0.0,18.03,45.19,3
5493,0.0,0.0,0.0,2.0,21.0,21.1,43.68,3
5494,1.0,2.0,21.0,2.0,42.0,21.0,43.68,3
5495,2.0,2.0,42.0,12.0,35.0,12.21,43.68,3
5496,3.0,12.0,35.0,12.0,26.0,9.0,43.68,3
5497,4.0,12.0,26.0,0.0,17.0,15.0,43.68,3
5498,5.0,0.0,17.0,10.0,0.0,19.72,43.68,3
5499,0.0,0.0,0.0,0.0,27.0,27.0,50.48,3
5500,1.0,0.0,27.0,0.0,42.0,15.0,50.48,3
5501,2.0,0.0,42.0,26.0,35.0,26.93,50.48,3
5502,3.0,26.0,35.0,28.0,26.0,9.22,50.48,3
5503,4.0,28.0,26.0,26.0,17.0,9.22,50.48,3
5504,5.0,26.0,17.0,0.0,8.0,27.51,50.48,3
5505,6.0,0.0,8.0,19.0,0.0,20.62,50.48,3
5506,0.0,0.0,0.0,0.0,20.0,20.0,33.54,3
5507,1.0,0.0,20.0,0.0,30.0,10.0,33.54,3
5508,2.0,0.0,30.0,14.0,24.0,15.23,33.54,3
5509,3.0,14.0,24.0,15.0,19.0,5.1,33.54,3
5510,4.0,15.0,19.0,14.0,12.0,7.07,33.54,3
5511,5.0,14.0,12.0,0.0,6.0,15.23,33.54,3
5512,6.0,0.0,6.0,12.0,0.0,13.42,33.54,3
5513,0.0,0.0,0.0,0.0,25.0,25.0,41.23,3
5514,1.0,0.0,25.0,0.0,38.0,13.0,41.23,3
5515,2.0,0.0,38.0,16.0,31.0,17.46,41.23,3
5516,3.0,16.0,31.0,16.0,24.0,7.0,41.23,3
5517,4.0,16.0,24.0,0.0,17.0,17.46,41.23,3
5518,5.0,0.0,17.0,8.0,0.0,18.79,41.23,3
5519,0.0,0.0,0.0,2.0,36.0,36.06,56.08,3
5520,1.0,2.0,36.0,2.0,52.0,16.0,56.08,3
5521,2.0,2.0,52.0,17.0,47.0,15.81,56.08,3
5522,3.0,17.0,47.0,21.0,36.0,11.7,56.08,3
5523,4.0,21.0,36.0,17.0,27.0,9.85,56.08,3
5524,5.0,17.0,27.0,0.0,17.0,19.72,56.08,3
5525,6.0,0.0,17.0,18.0,0.0,24.76,56.08,3
5526,0.0,0.0,0.0,2.0,21.0,21.1,36.4,3
5527,1.0,2.0,21.0,2.0,35.0,14.0,36.4,3
5528,2.0,2.0,35.0,7.0,31.0,6.4,36.4,3
5529,3.0,7.0,31.0,9.0,28.0,3.61,36.4,3
5530,4.0,9.0,28.0,7.0,23.0,5.39,36.4,3
5531,5.0,7.0,23.0,0.0,19.0,8.06,36.4,3
5532,6.0,0.0,19.0,10.0,0.0,21.47,36.4,3
5533,0.0,0.0,0.0,1.0,26.0,26.02,49.66,3
5534,1.0,1.0,26.0,1.0,45.0,19.0,49.66,3
5535,2.0,1.0,45.0,17.0,33.0,20.0,49.66,3
5536,3.0,17.0,33.0,17.0,20.0,13.0,49.66,3
5537,4.0,17.0,20.0,0.0,7.0,21.4,49.66,3
5538,5.0,0.0,7.0,21.0,0.0,22.14,49.66,3
5539,0.0,0.0,0.0,0.0,25.0,25.0,49.04,3
5540,1.0,0.0,25.0,0.0,46.0,21.0,49.04,3
5541,2.0,0.0,46.0,16.0,44.0,16.12,49.04,3
5542,3.0,16.0,44.0,17.0,38.0,6.08,49.04,3
5543,4.0,17.0,38.0,17.0,27.0,11.0,49.04,3
5544,5.0,17.0,27.0,16.0,21.0,6.08,49.04,3
5545,6.0,16.0,21.0,0.0,15.0,17.09,49.04,3
5546,7.0,0.0,15.0,16.0,0.0,21.93,49.04,3
5547,0.0,0.0,0.0,2.0,21.0,21.1,33.96,3
5548,1.0,2.0,21.0,2.0,33.0,12.0,33.96,3
5549,2.0,2.0,33.0,7.0,32.0,5.1,33.96,3
5550,3.0,7.0,32.0,8.0,27.0,5.1,33.96,3
5551,4.0,8.0,27.0,7.0,24.0,3.16,33.96,3
5552,5.0,7.0,24.0,0.0,20.0,8.06,33.96,3
5553,6.0,0.0,20.0,6.0,0.0,20.88,33.96,3
5554,0.0,0.0,0.0,1.0,22.0,22.02,36.4,3
5555,1.0,1.0,22.0,1.0,34.0,12.0,36.4,3
5556,2.0,1.0,34.0,6.0,31.0,5.83,36.4,3
5557,3.0,6.0,31.0,13.0,27.0,8.06,36.4,3
5558,4.0,13.0,27.0,13.0,18.0,9.0,36.4,3
5559,5.0,13.0,18.0,6.0,14.0,8.06,36.4,3
5560,6.0,6.0,14.0,0.0,10.0,7.21,36.4,3
5561,7.0,0.0,10.0,11.0,0.0,14.87,36.4,3
5562,0.0,0.0,0.0,2.0,22.0,22.09,28.86,3
5563,1.0,2.0,22.0,2.0,28.0,6.0,28.86,3
5564,2.0,2.0,28.0,5.0,27.0,3.16,28.86,3
5565,3.0,5.0,27.0,7.0,25.0,2.83,28.86,3
5566,4.0,7.0,25.0,7.0,20.0,5.0,28.86,3
5567,5.0,7.0,20.0,5.0,18.0,2.83,28.86,3
5568,6.0,5.0,18.0,0.0,16.0,5.39,28.86,3
5569,7.0,0.0,16.0,4.0,0.0,16.49,28.86,3
5570,0.0,0.0,0.0,0.0,23.0,23.0,40.31,3
5571,1.0,0.0,23.0,0.0,35.0,12.0,40.31,3
5572,2.0,0.0,35.0,19.0,30.0,19.65,40.31,3
5573,3.0,19.0,30.0,20.0,21.0,9.06,40.31,3
5574,4.0,20.0,21.0,19.0,14.0,7.07,40.31,3
5575,5.0,19.0,14.0,0.0,6.0,20.62,40.31,3
5576,6.0,0.0,6.0,13.0,0.0,14.32,40.31,3
5577,0.0,0.0,0.0,0.0,29.0,29.0,45.18,3
5578,1.0,0.0,29.0,0.0,40.0,11.0,45.18,3
5579,2.0,0.0,40.0,8.0,37.0,8.54,45.18,3
5580,3.0,8.0,37.0,21.0,33.0,13.6,45.18,3
5581,4.0,21.0,33.0,21.0,24.0,9.0,45.18,3
5582,5.0,21.0,24.0,8.0,20.0,13.6,45.18,3
5583,6.0,8.0,20.0,0.0,16.0,8.94,45.18,3
5584,7.0,0.0,16.0,12.0,0.0,20.0,45.18,3
5585,0.0,0.0,0.0,1.0,38.0,38.01,63.32,3
5586,1.0,1.0,38.0,1.0,59.0,21.0,63.32,3
5587,2.0,1.0,59.0,12.0,54.0,12.08,63.32,3
5588,3.0,12.0,54.0,23.0,46.0,13.6,63.32,3
5589,4.0,23.0,46.0,23.0,31.0,15.0,63.32,3
5590,5.0,23.0,31.0,12.0,23.0,13.6,63.32,3
5591,6.0,12.0,23.0,0.0,15.0,14.42,63.32,3
5592,7.0,0.0,15.0,23.0,0.0,27.46,63.32,3
5593,0.0,0.0,0.0,1.0,36.0,36.01,76.22,3
5594,1.0,1.0,36.0,1.0,60.0,24.0,76.22,3
5595,2.0,1.0,60.0,47.0,44.0,48.7,76.22,3
5596,3.0,47.0,44.0,47.0,25.0,19.0,76.22,3
5597,4.0,47.0,25.0,0.0,6.0,50.7,76.22,3
5598,5.0,0.0,6.0,27.0,0.0,27.66,76.22,3
5599,0.0,0.0,0.0,2.0,25.0,25.08,40.31,3
5600,1.0,2.0,25.0,2.0,37.0,12.0,40.31,3
5601,2.0,2.0,37.0,16.0,32.0,14.87,40.31,3
5602,3.0,16.0,32.0,16.0,23.0,9.0,40.31,3
5603,4.0,16.0,23.0,0.0,14.0,18.36,40.31,3
5604,5.0,0.0,14.0,12.0,0.0,18.44,40.31,3
5605,0.0,0.0,0.0,2.0,36.0,36.06,61.74,3
5606,1.0,2.0,36.0,2.0,56.0,20.0,61.74,3
5607,2.0,2.0,56.0,21.0,52.0,19.42,61.74,3
5608,3.0,21.0,52.0,26.0,46.0,7.81,61.74,3
5609,4.0,26.0,46.0,26.0,33.0,13.0,61.74,3
5610,5.0,26.0,33.0,21.0,27.0,7.81,61.74,3
5611,6.0,21.0,27.0,0.0,21.0,21.84,61.74,3
5612,7.0,0.0,21.0,16.0,0.0,26.4,61.74,3
5613,0.0,0.0,0.0,0.0,22.0,22.0,32.98,3
5614,1.0,0.0,22.0,0.0,32.0,10.0,32.98,3
5615,2.0,0.0,32.0,7.0,28.0,8.06,32.98,3
5616,3.0,7.0,28.0,7.0,22.0,6.0,32.98,3
5617,4.0,7.0,22.0,0.0,16.0,9.22,32.98,3
5618,5.0,0.0,16.0,8.0,0.0,17.89,32.98,3
5619,0.0,0.0,0.0,0.0,28.0,28.0,42.06,3
5620,1.0,0.0,28.0,0.0,37.0,9.0,42.06,3
5621,2.0,0.0,37.0,6.0,35.0,6.32,42.06,3
5622,3.0,6.0,35.0,20.0,31.0,14.56,42.06,3
5623,4.0,20.0,31.0,20.0,22.0,9.0,42.06,3
5624,5.0,20.0,22.0,6.0,18.0,14.56,42.06,3
5625,6.0,6.0,18.0,0.0,14.0,7.21,42.06,3
5626,7.0,0.0,14.0,12.0,0.0,18.44,42.06,3
5627,0.0,0.0,0.0,0.0,37.0,37.0,62.94,3
5628,1.0,0.0,37.0,0.0,60.0,23.0,62.94,3
5629,2.0,0.0,60.0,13.0,55.0,13.93,62.94,3
5630,3.0,13.0,55.0,19.0,49.0,8.49,62.94,3
5631,4.0,19.0,49.0,19.0,36.0,13.0,62.94,3
5632,5.0,19.0,36.0,13.0,30.0,8.49,62.94,3
5633,6.0,13.0,30.0,0.0,24.0,14.32,62.94,3
5634,7.0,0.0,24.0,18.0,0.0,30.0,62.94,3
5635,0.0,0.0,0.0,1.0,28.0,28.02,45.69,3
5636,1.0,1.0,28.0,1.0,42.0,14.0,45.69,3
5637,2.0,1.0,42.0,17.0,32.0,18.87,45.69,3
5638,3.0,17.0,32.0,17.0,19.0,13.0,45.69,3
5639,4.0,17.0,19.0,0.0,6.0,21.4,45.69,3
5640,5.0,0.0,6.0,18.0,0.0,18.97,45.69,3
5641,0.0,0.0,0.0,1.0,34.0,34.01,53.6,3
5642,1.0,1.0,34.0,1.0,52.0,18.0,53.6,3
5643,2.0,1.0,52.0,10.0,46.0,10.82,53.6,3
5644,3.0,10.0,46.0,13.0,41.0,5.83,53.6,3
5645,4.0,13.0,41.0,10.0,34.0,7.62,53.6,3
5646,5.0,10.0,34.0,0.0,28.0,11.66,53.6,3
5647,6.0,0.0,28.0,11.0,0.0,30.08,53.6,3
5648,0.0,0.0,0.0,0.0,27.0,27.0,39.66,3
5649,1.0,0.0,27.0,0.0,33.0,6.0,39.66,3
5650,2.0,0.0,33.0,7.0,31.0,7.28,39.66,3
5651,3.0,7.0,31.0,22.0,27.0,15.52,39.66,3
5652,4.0,22.0,27.0,22.0,18.0,9.0,39.66,3
5653,5.0,22.0,18.0,7.0,14.0,15.52,39.66,3
5654,6.0,7.0,14.0,0.0,10.0,8.06,39.66,3
5655,7.0,0.0,10.0,10.0,0.0,14.14,39.66,3
5656,0.0,0.0,0.0,1.0,24.0,24.02,41.63,3
5657,1.0,1.0,24.0,1.0,38.0,14.0,41.63,3
5658,2.0,1.0,38.0,14.0,30.0,15.26,41.63,3
5659,3.0,14.0,30.0,17.0,23.0,7.62,41.63,3
5660,4.0,17.0,23.0,14.0,14.0,9.49,41.63,3
5661,5.0,14.0,14.0,0.0,6.0,16.12,41.63,3
5662,6.0,0.0,6.0,16.0,0.0,17.09,41.63,3
5663,0.0,0.0,0.0,2.0,33.0,33.06,48.27,3
5664,1.0,2.0,33.0,2.0,47.0,14.0,48.27,3
5665,2.0,2.0,47.0,11.0,44.0,9.49,48.27,3
5666,3.0,11.0,44.0,11.0,38.0,6.0,48.27,3
5667,4.0,11.0,38.0,0.0,32.0,12.53,48.27,3
5668,5.0,0.0,32.0,7.0,0.0,32.76,48.27,3
5669,0.0,0.0,0.0,2.0,35.0,35.06,64.62,3
5670,1.0,2.0,35.0,2.0,60.0,25.0,64.62,3
5671,2.0,2.0,60.0,12.0,54.0,11.66,64.62,3
5672,3.0,12.0,54.0,24.0,46.0,14.42,64.62,3
5673,4.0,24.0,46.0,24.0,30.0,16.0,64.62,3
5674,5.0,24.0,30.0,12.0,22.0,14.42,64.62,3
5675,6.0,12.0,22.0,0.0,14.0,14.42,64.62,3
5676,7.0,0.0,14.0,23.0,0.0,26.93,64.62,3
5677,0.0,0.0,0.0,2.0,25.0,25.08,32.57,3
5678,1.0,2.0,25.0,2.0,31.0,6.0,32.57,3
5679,2.0,2.0,31.0,10.0,29.0,8.25,32.57,3
5680,3.0,10.0,29.0,10.0,24.0,5.0,32.57,3
5681,4.0,10.0,24.0,0.0,19.0,11.18,32.57,3
5682,5.0,0.0,19.0,6.0,0.0,19.92,32.57,3
5683,0.0,0.0,0.0,1.0,26.0,26.02,36.4,3
5684,1.0,1.0,26.0,1.0,34.0,8.0,36.4,3
5685,2.0,1.0,34.0,6.0,30.0,6.4,36.4,3
5686,3.0,6.0,30.0,13.0,26.0,8.06,36.4,3
5687,4.0,13.0,26.0,13.0,17.0,9.0,36.4,3
5688,5.0,13.0,17.0,6.0,13.0,8.06,36.4,3
5689,6.0,6.0,13.0,0.0,9.0,7.21,36.4,3
5690,7.0,0.0,9.0,13.0,0.0,15.81,36.4,3
5691,0.0,0.0,0.0,2.0,22.0,22.09,43.01,3
5692,1.0,2.0,22.0,2.0,41.0,19.0,43.01,3
5693,2.0,2.0,41.0,11.0,37.0,9.85,43.01,3
5694,3.0,11.0,37.0,13.0,33.0,4.47,43.01,3
5695,4.0,13.0,33.0,13.0,24.0,9.0,43.01,3
5696,5.0,13.0,24.0,11.0,20.0,4.47,43.01,3
5697,6.0,11.0,20.0,0.0,16.0,11.7,43.01,3
5698,7.0,0.0,16.0,12.0,0.0,20.0,43.01,3
5699,0.0,0.0,0.0,0.0,22.0,22.0,49.19,3
5700,1.0,0.0,22.0,0.0,44.0,22.0,49.19,3
5701,2.0,0.0,44.0,18.0,39.0,18.68,49.19,3
5702,3.0,18.0,39.0,22.0,33.0,7.21,49.19,3
5703,4.0,22.0,33.0,22.0,20.0,13.0,49.19,3
5704,5.0,22.0,20.0,18.0,14.0,7.21,49.19,3
5705,6.0,18.0,14.0,0.0,8.0,18.97,49.19,3
5706,7.0,0.0,8.0,20.0,0.0,21.54,49.19,3
5707,0.0,22.0,0.0,7.0,6.0,16.16,42.19,4
5708,1.0,7.0,6.0,0.0,12.0,9.22,42.19,4
5709,2.0,0.0,12.0,0.0,24.0,12.0,42.19,4
5710,3.0,0.0,24.0,7.0,30.0,9.22,42.19,4
5711,4.0,7.0,30.0,22.0,36.0,16.16,42.19,4
5712,0.0,18.0,0.0,7.0,6.0,12.53,40.25,4
5713,1.0,7.0,6.0,0.0,12.0,9.22,40.25,4
5714,2.0,0.0,12.0,0.0,24.0,12.0,40.25,4
5715,3.0,0.0,24.0,7.0,30.0,9.22,40.25,4
5716,4.0,7.0,30.0,18.0,36.0,12.53,40.25,4
5717,0.0,16.0,0.0,0.0,12.0,20.0,39.4,4
5718,1.0,0.0,12.0,0.0,24.0,12.0,39.4,4
5719,2.0,0.0,24.0,16.0,36.0,20.0,39.4,4
5720,0.0,14.0,0.0,2.0,7.0,13.89,31.3,4
5721,1.0,2.0,7.0,0.0,14.0,7.28,31.3,4
5722,2.0,0.0,14.0,2.0,21.0,7.28,31.3,4
5723,3.0,2.0,21.0,14.0,28.0,13.89,31.3,4
5724,0.0,27.0,0.0,12.0,7.0,16.55,38.9,4
5725,1.0,12.0,7.0,0.0,14.0,13.89,38.9,4
5726,2.0,0.0,14.0,12.0,21.0,13.89,38.9,4
5727,3.0,12.0,21.0,27.0,28.0,16.55,38.9,4
5728,0.0,21.0,0.0,0.0,9.0,22.85,35.0,4
5729,1.0,0.0,9.0,0.0,18.0,9.0,35.0,4
5730,2.0,0.0,18.0,21.0,28.0,23.26,35.0,4
5731,0.0,19.0,0.0,0.0,7.0,20.25,27.59,4
5732,1.0,0.0,7.0,0.0,14.0,7.0,27.59,4
5733,2.0,0.0,14.0,19.0,20.0,19.92,27.59,4
5734,0.0,28.0,0.0,0.0,10.0,29.73,41.04,4
5735,1.0,0.0,10.0,0.0,20.0,10.0,41.04,4
5736,2.0,0.0,20.0,28.0,30.0,29.73,41.04,4
5737,0.0,21.0,0.0,12.0,5.0,10.3,38.28,4
5738,1.0,12.0,5.0,0.0,10.0,13.0,38.28,4
5739,2.0,0.0,10.0,0.0,21.0,11.0,38.28,4
5740,3.0,0.0,21.0,12.0,26.0,13.0,38.28,4
5741,4.0,12.0,26.0,21.0,32.0,10.82,38.28,4
5742,0.0,14.0,0.0,0.0,11.0,17.8,36.77,4
5743,1.0,0.0,11.0,0.0,22.0,11.0,36.77,4
5744,2.0,0.0,22.0,14.0,34.0,18.44,36.77,4
5745,0.0,17.0,0.0,1.0,6.0,17.09,38.01,4
5746,1.0,1.0,6.0,0.0,12.0,6.08,38.01,4
5747,2.0,0.0,12.0,0.0,23.0,11.0,38.01,4
5748,3.0,0.0,23.0,1.0,29.0,6.08,38.01,4
5749,4.0,1.0,29.0,17.0,34.0,16.76,38.01,4
5750,0.0,18.0,0.0,9.0,6.0,10.82,40.25,4
5751,1.0,9.0,6.0,0.0,12.0,10.82,40.25,4
5752,2.0,0.0,12.0,0.0,24.0,12.0,40.25,4
5753,3.0,0.0,24.0,9.0,30.0,10.82,40.25,4
5754,4.0,9.0,30.0,18.0,36.0,10.82,40.25,4
5755,0.0,19.0,0.0,5.0,8.0,16.12,37.22,4
5756,1.0,5.0,8.0,0.0,16.0,9.43,37.22,4
5757,2.0,0.0,16.0,5.0,24.0,9.43,37.22,4
5758,3.0,5.0,24.0,19.0,32.0,16.12,37.22,4
5759,0.0,22.0,0.0,0.0,11.0,24.6,38.83,4
5760,1.0,0.0,11.0,0.0,22.0,11.0,38.83,4
5761,2.0,0.0,22.0,22.0,32.0,24.17,38.83,4
5762,0.0,16.0,0.0,9.0,5.0,8.6,32.25,4
5763,1.0,9.0,5.0,0.0,10.0,10.3,32.25,4
5764,2.0,0.0,10.0,0.0,19.0,9.0,32.25,4
5765,3.0,0.0,19.0,9.0,24.0,10.3,32.25,4
5766,4.0,9.0,24.0,16.0,28.0,8.06,32.25,4
5767,0.0,10.0,0.0,0.0,8.0,12.81,26.0,4
5768,1.0,0.0,8.0,0.0,16.0,8.0,26.0,4
5769,2.0,0.0,16.0,10.0,24.0,12.81,26.0,4
5770,0.0,34.0,0.0,11.0,10.0,25.08,52.5,4
5771,1.0,11.0,10.0,0.0,20.0,14.87,52.5,4
5772,2.0,0.0,20.0,11.0,30.0,14.87,52.5,4
5773,3.0,11.0,30.0,34.0,40.0,25.08,52.5,4
5774,0.0,26.0,0.0,17.0,6.0,10.82,42.8,4
5775,1.0,17.0,6.0,0.0,12.0,18.03,42.8,4
5776,2.0,0.0,12.0,0.0,23.0,11.0,42.8,4
5777,3.0,0.0,23.0,17.0,29.0,18.03,42.8,4
5778,4.0,17.0,29.0,26.0,34.0,10.3,42.8,4
5779,0.0,16.0,0.0,8.0,5.0,9.43,35.78,4
5780,1.0,8.0,5.0,0.0,10.0,9.43,35.78,4
5781,2.0,0.0,10.0,0.0,21.0,11.0,35.78,4
5782,3.0,0.0,21.0,8.0,26.0,9.43,35.78,4
5783,4.0,8.0,26.0,16.0,32.0,10.0,35.78,4
5784,0.0,12.0,0.0,2.0,6.0,11.66,26.83,4
5785,1.0,2.0,6.0,0.0,12.0,6.32,26.83,4
5786,2.0,0.0,12.0,2.0,18.0,6.32,26.83,4
5787,3.0,2.0,18.0,12.0,24.0,11.66,26.83,4
5788,0.0,14.0,0.0,2.0,7.0,13.89,31.3,4
5789,1.0,2.0,7.0,0.0,14.0,7.28,31.3,4
5790,2.0,0.0,14.0,2.0,21.0,7.28,31.3,4
5791,3.0,2.0,21.0,14.0,28.0,13.89,31.3,4
5792,0.0,21.0,0.0,0.0,9.0,22.85,35.0,4
5793,1.0,0.0,9.0,0.0,18.0,9.0,35.0,4
5794,2.0,0.0,18.0,21.0,28.0,23.26,35.0,4
5795,0.0,33.0,0.0,0.0,12.0,35.11,48.84,4
5796,1.0,0.0,12.0,0.0,24.0,12.0,48.84,4
5797,2.0,0.0,24.0,33.0,36.0,35.11,48.84,4
5798,0.0,20.0,0.0,2.0,4.0,18.44,29.73,4
5799,1.0,2.0,4.0,0.0,8.0,4.47,29.73,4
5800,2.0,0.0,8.0,0.0,15.0,7.0,29.73,4
