d3mIndex,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,Class
683,0.039062,0.007812,0.014648,0.00293,0.02832,0.001953,0.023438,0.03418,0.011719,0.00293,0.061523,0.0,0.010742,0.039062,0.0,0.0,0.0,0.001953,0.014648,0.022461,0.0,0.055664,0.007812,0.0,0.004883,0.000977,0.015625,0.012695,0.048828,0.012695,0.046875,0.00293,0.0,0.024414,0.013672,0.0,0.0,0.042969,0.008789,0.011719,0.0,0.00293,0.004883,0.027344,0.00293,0.026367,0.048828,0.013672,0.010742,0.089844,0.012695,0.005859,0.000977,0.032227,0.021484,0.0,0.000977,0.000977,0.022461,0.0,0.0,0.011719,0.020508,0.014648,39
684,0.021484,0.022461,0.017578,0.006836,0.00293,0.030273,0.008789,0.032227,0.044922,0.005859,0.0,0.0,0.03418,0.040039,0.0,0.0,0.010742,0.005859,0.004883,0.025391,0.0,0.009766,0.016602,0.0,0.011719,0.0,0.027344,0.008789,0.0625,0.02832,0.030273,0.0,0.0,0.006836,0.021484,0.0,0.0,0.016602,0.023438,0.008789,0.006836,0.011719,0.045898,0.020508,0.016602,0.007812,0.057617,0.0,0.019531,0.064453,0.0,0.0,0.00293,0.005859,0.0,0.0,0.021484,0.0,0.040039,0.0,0.0,0.0,0.037109,0.054688,39
685,0.020508,0.014648,0.016602,0.008789,0.005859,0.014648,0.027344,0.03125,0.044922,0.00293,0.009766,0.0,0.010742,0.035156,0.0,0.0,0.006836,0.0,0.011719,0.03418,0.0,0.017578,0.010742,0.000977,0.011719,0.0,0.039062,0.0,0.09668,0.012695,0.041016,0.0,0.0,0.013672,0.012695,0.0,0.0,0.024414,0.024414,0.015625,0.000977,0.001953,0.021484,0.043945,0.011719,0.017578,0.052734,0.0,0.013672,0.10645,0.0,0.0,0.00293,0.025391,0.0,0.0,0.003906,0.004883,0.030273,0.0,0.0,0.00293,0.011719,0.030273,39
686,0.000977,0.000977,0.011719,0.012695,0.025391,0.000977,0.013672,0.021484,0.006836,0.001953,0.094727,0.0,0.006836,0.026367,0.0,0.000977,0.0,0.0,0.006836,0.015625,0.0,0.041992,0.00293,0.0,0.00293,0.010742,0.043945,0.009766,0.032227,0.007812,0.026367,0.014648,0.0,0.019531,0.008789,0.0,0.000977,0.018555,0.020508,0.005859,0.003906,0.004883,0.050781,0.060547,0.001953,0.017578,0.048828,0.0,0.016602,0.051758,0.032227,0.021484,0.014648,0.033203,0.021484,0.001953,0.00293,0.008789,0.025391,0.0,0.0,0.018555,0.015625,0.03125,39
687,0.1416,0.0,0.0,0.050781,0.0,0.0,0.016602,0.0,0.0,0.18164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032227,0.0,0.0,0.0,0.0,0.001953,0.011719,0.0,0.12207,0.0,0.0,0.0,0.0,0.0,0.010742,0.008789,0.0,0.0,0.003906,0.000977,0.14746,0.037109,0.076172,0.0,0.006836,0.069336,0.007812,0.001953,0.012695,0.0,0.0,0.0,0.0,0.0,0.00293,0.009766,0.0,0.0,0.003906,0.0,0.0,0.0,0.0,0.0,0.0,0.041016,40
688,0.063477,0.0,0.0,0.025391,0.0,0.0,0.009766,0.0,0.0,0.23438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012695,0.0,0.0,0.0,0.0,0.007812,0.048828,0.014648,0.068359,0.0,0.0,0.0,0.0,0.0,0.020508,0.006836,0.0,0.0,0.022461,0.003906,0.13477,0.058594,0.070312,0.0,0.010742,0.014648,0.007812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095703,0.001953,0.0,0.0,0.003906,0.007812,0.007812,0.0,0.0,0.0,0.0,0.046875,40
689,0.064453,0.018555,0.0,0.018555,0.0,0.0,0.029297,0.0,0.0,0.2373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017578,0.026367,0.0,0.0,0.0,0.006836,0.033203,0.086914,0.017578,0.052734,0.0,0.0,0.0,0.0,0.0,0.027344,0.003906,0.0,0.0,0.012695,0.000977,0.089844,0.068359,0.042969,0.0,0.006836,0.016602,0.006836,0.00293,0.001953,0.0,0.000977,0.0,0.0,0.0,0.025391,0.0,0.0,0.0,0.00293,0.026367,0.038086,0.000977,0.0,0.0,0.0,0.014648,40
690,0.000977,0.003906,0.0,0.007812,0.0,0.0,0.0,0.0,0.0,0.15039,0.0,0.0,0.0,0.0,0.000977,0.0,0.0,0.0,0.019531,0.0,0.0,0.0,0.000977,0.061523,0.024414,0.022461,0.001953,0.0,0.0,0.0,0.0,0.0,0.41016,0.0,0.0,0.0,0.10352,0.0,0.00293,0.026367,0.041016,0.0,0.000977,0.000977,0.0,0.0,0.0,0.0,0.003906,0.0,0.0,0.0,0.013672,0.0,0.0,0.0,0.0,0.066406,0.00293,0.03125,0.0,0.000977,0.0,0.0,40
691,0.005859,0.004883,0.0,0.026367,0.0,0.0,0.006836,0.0,0.0,0.18652,0.0,0.0,0.0,0.0,0.003906,0.0,0.0,0.00293,0.027344,0.004883,0.0,0.0,0.005859,0.041992,0.030273,0.041992,0.008789,0.004883,0.0,0.0,0.003906,0.0,0.25586,0.000977,0.0,0.0,0.079102,0.0,0.032227,0.0625,0.02832,0.0,0.009766,0.0,0.006836,0.0,0.000977,0.0,0.0,0.0,0.0,0.0,0.018555,0.00293,0.0,0.0,0.003906,0.043945,0.018555,0.010742,0.0,0.006836,0.0,0.010742,40
692,0.06543,0.012695,0.0,0.015625,0.0,0.0,0.015625,0.0,0.0,0.25488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003906,0.019531,0.003906,0.0,0.0,0.003906,0.03418,0.060547,0.008789,0.086914,0.0,0.0,0.0,0.0,0.0,0.069336,0.001953,0.0,0.0,0.03125,0.0,0.074219,0.068359,0.037109,0.0,0.00293,0.009766,0.012695,0.0,0.0,0.0,0.001953,0.0,0.0,0.0,0.026367,0.000977,0.0,0.0,0.004883,0.024414,0.032227,0.0,0.0,0.0,0.0,0.015625,40
693,0.10352,0.00293,0.001953,0.014648,0.012695,0.0,0.018555,0.001953,0.0,0.052734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006836,0.009766,0.00293,0.0,0.0,0.006836,0.009766,0.037109,0.001953,0.11035,0.030273,0.0,0.00293,0.0,0.0,0.004883,0.087891,0.0,0.0,0.004883,0.048828,0.070312,0.023438,0.010742,0.0,0.010742,0.05957,0.019531,0.045898,0.006836,0.007812,0.0,0.0,0.0,0.0,0.044922,0.003906,0.014648,0.0,0.020508,0.001953,0.014648,0.0,0.0,0.0,0.0,0.070312,40
694,0.20801,0.00293,0.0,0.017578,0.005859,0.0,0.041016,0.0,0.0,0.02832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953,0.042969,0.022461,0.0,0.0,0.0,0.0,0.013672,0.0,0.073242,0.019531,0.0,0.0,0.0,0.0,0.004883,0.16113,0.0,0.0,0.001953,0.026367,0.040039,0.036133,0.005859,0.0,0.0,0.061523,0.018555,0.03418,0.015625,0.000977,0.0,0.0,0.0,0.0,0.011719,0.007812,0.032227,0.0,0.023438,0.0,0.003906,0.0,0.0,0.0,0.0,0.036133,40
695,0.001953,0.00293,0.0,0.005859,0.0,0.0,0.0,0.0,0.000977,0.22852,0.001953,0.0,0.0,0.0,0.009766,0.0,0.000977,0.0,0.014648,0.0,0.0,0.0,0.004883,0.06543,0.021484,0.023438,0.0,0.0,0.001953,0.0,0.001953,0.0,0.29492,0.0,0.0,0.0,0.081055,0.0,0.014648,0.036133,0.035156,0.0,0.0,0.000977,0.0,0.0,0.0,0.0,0.00293,0.001953,0.000977,0.0,0.003906,0.00293,0.0,0.0,0.0,0.0625,0.014648,0.053711,0.0,0.006836,0.0,0.0,40
696,0.017578,0.000977,0.0,0.018555,0.0,0.0,0.000977,0.0,0.0,0.29297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016602,0.0,0.0,0.0,0.0,0.007812,0.032227,0.000977,0.021484,0.0,0.0,0.0,0.0,0.0,0.36328,0.0,0.0,0.0,0.055664,0.0,0.016602,0.030273,0.061523,0.0,0.003906,0.003906,0.003906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030273,0.001953,0.0,0.0,0.0,0.000977,0.012695,0.0,0.0,0.0,0.0,0.004883,40
697,0.020508,0.0,0.0,0.040039,0.0,0.0,0.001953,0.0,0.0,0.2959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012695,0.0,0.0,0.0,0.007812,0.011719,0.039062,0.008789,0.050781,0.0,0.0,0.0,0.000977,0.0,0.12012,0.0,0.0,0.0,0.016602,0.0,0.025391,0.042969,0.16895,0.0,0.004883,0.047852,0.004883,0.0,0.001953,0.0,0.0,0.0,0.0,0.0,0.042969,0.003906,0.0,0.0,0.0,0.008789,0.010742,0.0,0.0,0.0,0.0,0.009766,40
698,0.039062,0.0,0.000977,0.019531,0.0,0.0,0.004883,0.0,0.0,0.035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00293,0.008789,0.013672,0.0,0.00293,0.001953,0.00293,0.066406,0.005859,0.1748,0.020508,0.001953,0.0,0.000977,0.0,0.016602,0.063477,0.0,0.0,0.016602,0.003906,0.018555,0.018555,0.038086,0.0,0.000977,0.24414,0.008789,0.004883,0.006836,0.0,0.000977,0.001953,0.0,0.0,0.053711,0.00293,0.047852,0.0,0.001953,0.0,0.008789,0.0,0.0,0.000977,0.0,0.036133,40
699,0.0,0.0,0.0,0.02832,0.0,0.0,0.001953,0.0,0.0,0.31543,0.001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021484,0.0,0.0,0.0,0.0,0.021484,0.022461,0.053711,0.006836,0.0,0.000977,0.0,0.000977,0.0,0.26465,0.0,0.0,0.0,0.035156,0.0,0.019531,0.053711,0.0625,0.0,0.0,0.0,0.000977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035156,0.004883,0.0,0.0,0.0,0.038086,0.001953,0.005859,0.0,0.001953,0.0,0.0,40
700,0.067383,0.007812,0.0,0.027344,0.0,0.0,0.0,0.0,0.0,0.20117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005859,0.010742,0.0,0.0,0.003906,0.001953,0.094727,0.0,0.15332,0.00293,0.0,0.0,0.001953,0.0,0.016602,0.006836,0.0,0.0,0.0,0.0,0.044922,0.03125,0.10059,0.0,0.005859,0.09082,0.015625,0.000977,0.022461,0.0,0.0,0.0,0.0,0.0,0.026367,0.0,0.0,0.0,0.008789,0.000977,0.030273,0.0,0.0,0.0,0.0,0.018555,40
701,0.032227,0.003906,0.0,0.025391,0.0,0.0,0.001953,0.0,0.0,0.20996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953,0.008789,0.0,0.0,0.0,0.00293,0.007812,0.049805,0.0,0.10742,0.004883,0.015625,0.0,0.006836,0.0,0.039062,0.005859,0.0,0.0,0.012695,0.0,0.036133,0.037109,0.19238,0.0,0.0,0.071289,0.013672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049805,0.001953,0.003906,0.0,0.000977,0.013672,0.022461,0.0,0.0,0.0,0.0,0.019531,40
702,0.00293,0.0,0.0,0.035156,0.0,0.0,0.00293,0.0,0.0,0.19629,0.0,0.0,0.0,0.0,0.000977,0.0,0.0,0.0,0.083984,0.0,0.0,0.0,0.000977,0.019531,0.010742,0.057617,0.009766,0.0,0.0,0.0,0.0,0.0,0.29199,0.0,0.0,0.0,0.097656,0.0,0.017578,0.067383,0.024414,0.0,0.000977,0.000977,0.001953,0.0,0.000977,0.0,0.0,0.0,0.0,0.0,0.022461,0.017578,0.0,0.0,0.0,0.013672,0.00293,0.003906,0.0,0.011719,0.0,0.00293,40
703,0.010742,0.025391,0.008789,0.007812,0.0,0.0,0.029297,0.010742,0.044922,0.003906,0.0,0.0,0.003906,0.078125,0.0,0.005859,0.011719,0.012695,0.047852,0.022461,0.00293,0.015625,0.010742,0.001953,0.03418,0.0,0.008789,0.003906,0.045898,0.019531,0.021484,0.0,0.0,0.000977,0.020508,0.001953,0.0,0.015625,0.024414,0.055664,0.004883,0.003906,0.008789,0.00293,0.018555,0.001953,0.045898,0.0,0.038086,0.043945,0.0,0.063477,0.000977,0.02832,0.0,0.0,0.020508,0.0,0.046875,0.0,0.000977,0.0,0.008789,0.052734,41
704,0.004883,0.026367,0.007812,0.024414,0.0,0.000977,0.010742,0.001953,0.052734,0.011719,0.0,0.0,0.015625,0.089844,0.0,0.022461,0.007812,0.011719,0.03125,0.027344,0.005859,0.001953,0.03418,0.007812,0.055664,0.00293,0.001953,0.000977,0.035156,0.038086,0.023438,0.0,0.029297,0.0,0.014648,0.000977,0.0,0.001953,0.013672,0.048828,0.015625,0.010742,0.011719,0.0,0.037109,0.0,0.032227,0.0,0.041016,0.022461,0.0,0.041992,0.007812,0.019531,0.0,0.0,0.010742,0.0,0.042969,0.0,0.003906,0.0,0.025391,0.011719,41
705,0.0,0.020508,0.000977,0.043945,0.0,0.001953,0.001953,0.001953,0.074219,0.003906,0.0,0.0,0.006836,0.079102,0.0,0.0,0.03125,0.0,0.040039,0.012695,0.0,0.001953,0.022461,0.084961,0.006836,0.019531,0.0,0.0,0.041016,0.015625,0.041016,0.0,0.038086,0.0,0.000977,0.0,0.03418,0.003906,0.003906,0.014648,0.000977,0.00293,0.000977,0.0,0.003906,0.000977,0.010742,0.000977,0.042969,0.02832,0.0,0.012695,0.066406,0.038086,0.0,0.0,0.001953,0.008789,0.097656,0.0,0.0,0.003906,0.02832,0.000977,41
706,0.000977,0.011719,0.000977,0.040039,0.0,0.0,0.005859,0.004883,0.048828,0.007812,0.0,0.0,0.009766,0.097656,0.0,0.006836,0.003906,0.003906,0.077148,0.019531,0.00293,0.011719,0.012695,0.043945,0.040039,0.0,0.0,0.0,0.033203,0.021484,0.032227,0.0,0.018555,0.0,0.016602,0.000977,0.004883,0.000977,0.006836,0.051758,0.0,0.004883,0.001953,0.0,0.019531,0.0,0.026367,0.0,0.046875,0.043945,0.0,0.057617,0.020508,0.048828,0.0,0.0,0.006836,0.0,0.056641,0.0,0.004883,0.0,0.020508,0.001953,41
707,0.0,0.026367,0.001953,0.084961,0.0,0.004883,0.000977,0.000977,0.080078,0.019531,0.0,0.0,0.004883,0.061523,0.0,0.001953,0.060547,0.003906,0.036133,0.021484,0.0,0.005859,0.025391,0.041992,0.036133,0.0,0.0,0.0,0.010742,0.019531,0.020508,0.000977,0.038086,0.0,0.017578,0.00293,0.001953,0.0,0.008789,0.073242,0.001953,0.017578,0.015625,0.0,0.009766,0.0,0.025391,0.0,0.02832,0.00293,0.0,0.021484,0.039062,0.022461,0.0,0.0,0.000977,0.0,0.066406,0.0,0.0,0.0,0.03418,0.0,41
708,0.00293,0.016602,0.004883,0.011719,0.0,0.0,0.021484,0.001953,0.052734,0.00293,0.0,0.0,0.013672,0.074219,0.0,0.005859,0.016602,0.033203,0.038086,0.02832,0.0,0.005859,0.021484,0.008789,0.086914,0.001953,0.004883,0.010742,0.046875,0.021484,0.020508,0.0,0.000977,0.001953,0.014648,0.0,0.0,0.00293,0.016602,0.040039,0.004883,0.004883,0.007812,0.0,0.036133,0.0,0.044922,0.0,0.024414,0.033203,0.0,0.041992,0.003906,0.044922,0.0,0.0,0.033203,0.0,0.049805,0.0,0.0,0.0,0.006836,0.03125,41
709,0.0,0.026367,0.00293,0.008789,0.0,0.0,0.014648,0.000977,0.02832,0.0,0.001953,0.0,0.006836,0.089844,0.0,0.022461,0.00293,0.015625,0.03418,0.014648,0.000977,0.023438,0.054688,0.017578,0.011719,0.005859,0.0,0.0,0.060547,0.016602,0.09082,0.0,0.0,0.0,0.000977,0.000977,0.0,0.004883,0.00293,0.014648,0.0,0.017578,0.000977,0.0,0.03418,0.0,0.020508,0.0,0.049805,0.047852,0.0,0.049805,0.015625,0.083008,0.0,0.0,0.010742,0.010742,0.047852,0.0,0.000977,0.00293,0.030273,0.0,41
710,0.0,0.015625,0.003906,0.040039,0.0,0.003906,0.004883,0.00293,0.05957,0.012695,0.0,0.0,0.012695,0.047852,0.0,0.005859,0.02832,0.004883,0.078125,0.015625,0.0,0.005859,0.023438,0.052734,0.021484,0.019531,0.000977,0.0,0.048828,0.011719,0.02832,0.0,0.023438,0.0,0.000977,0.0,0.019531,0.0,0.013672,0.03418,0.007812,0.012695,0.005859,0.0,0.020508,0.0,0.016602,0.0,0.042969,0.029297,0.0,0.00293,0.036133,0.064453,0.0,0.0,0.003906,0.00293,0.073242,0.0,0.0,0.003906,0.029297,0.005859,41
711,0.0,0.020508,0.0,0.066406,0.0,0.003906,0.004883,0.001953,0.072266,0.012695,0.0,0.0,0.014648,0.077148,0.0,0.009766,0.027344,0.001953,0.05957,0.020508,0.0,0.0,0.042969,0.046875,0.03125,0.003906,0.0,0.0,0.03125,0.018555,0.025391,0.0,0.019531,0.0,0.014648,0.0,0.000977,0.0,0.010742,0.046875,0.008789,0.005859,0.004883,0.0,0.02832,0.0,0.025391,0.0,0.036133,0.013672,0.0,0.016602,0.02832,0.035156,0.0,0.0,0.004883,0.0,0.068359,0.0,0.0,0.0,0.036133,0.000977,41
712,0.0,0.013672,0.0,0.03125,0.0,0.0,0.001953,0.0,0.012695,0.00293,0.00293,0.0,0.009766,0.0625,0.0,0.024414,0.000977,0.003906,0.053711,0.008789,0.021484,0.047852,0.015625,0.070312,0.038086,0.00293,0.000977,0.0,0.047852,0.022461,0.043945,0.006836,0.037109,0.0,0.001953,0.00293,0.004883,0.0,0.00293,0.019531,0.00293,0.02832,0.003906,0.0,0.006836,0.0,0.009766,0.0,0.049805,0.046875,0.0,0.068359,0.036133,0.058594,0.0,0.0,0.001953,0.004883,0.056641,0.0,0.001953,0.0,0.005859,0.0,41
713,0.004883,0.020508,0.005859,0.020508,0.000977,0.00293,0.02832,0.001953,0.078125,0.011719,0.0,0.0,0.011719,0.060547,0.0,0.000977,0.03418,0.014648,0.041016,0.019531,0.0,0.000977,0.029297,0.004883,0.079102,0.0,0.003906,0.00293,0.03125,0.022461,0.024414,0.0,0.000977,0.005859,0.008789,0.0,0.0,0.011719,0.016602,0.056641,0.000977,0.004883,0.004883,0.000977,0.040039,0.008789,0.043945,0.0,0.032227,0.011719,0.0,0.008789,0.004883,0.039062,0.0,0.0,0.027344,0.0,0.06543,0.0,0.0,0.0,0.025391,0.022461,41
714,0.000977,0.036133,0.005859,0.038086,0.0,0.014648,0.010742,0.00293,0.089844,0.007812,0.0,0.0,0.010742,0.043945,0.0,0.0,0.032227,0.007812,0.043945,0.020508,0.0,0.000977,0.03125,0.024414,0.070312,0.0,0.0,0.005859,0.038086,0.024414,0.02832,0.0,0.010742,0.0,0.014648,0.0,0.00293,0.000977,0.020508,0.060547,0.003906,0.004883,0.015625,0.0,0.022461,0.0,0.052734,0.0,0.032227,0.022461,0.0,0.001953,0.009766,0.032227,0.0,0.0,0.008789,0.001953,0.052734,0.0,0.0,0.0,0.03125,0.006836,41
715,0.0,0.017578,0.004883,0.037109,0.0,0.000977,0.00293,0.0,0.056641,0.000977,0.0,0.0,0.010742,0.086914,0.0,0.014648,0.013672,0.008789,0.023438,0.020508,0.000977,0.003906,0.018555,0.094727,0.054688,0.000977,0.0,0.0,0.029297,0.02832,0.022461,0.001953,0.018555,0.0,0.007812,0.000977,0.004883,0.000977,0.003906,0.017578,0.000977,0.012695,0.000977,0.0,0.021484,0.0,0.012695,0.0,0.050781,0.029297,0.0,0.054688,0.073242,0.023438,0.0,0.0,0.001953,0.00293,0.077148,0.0,0.000977,0.001953,0.023438,0.000977,41
716,0.0,0.005859,0.0,0.016602,0.0,0.0,0.0,0.0,0.037109,0.0,0.000977,0.0,0.001953,0.10449,0.0,0.011719,0.007812,0.000977,0.023438,0.000977,0.001953,0.014648,0.006836,0.081055,0.006836,0.0625,0.0,0.0,0.050781,0.012695,0.03418,0.000977,0.013672,0.0,0.0,0.0,0.06543,0.0,0.0,0.011719,0.000977,0.016602,0.001953,0.0,0.00293,0.0,0.008789,0.0,0.073242,0.03125,0.0,0.049805,0.073242,0.025391,0.0,0.0,0.0,0.048828,0.05957,0.011719,0.000977,0.0,0.019531,0.0,41
717,0.0,0.000977,0.0,0.003906,0.0,0.0,0.0,0.0,0.045898,0.0,0.000977,0.0,0.003906,0.098633,0.0,0.021484,0.013672,0.000977,0.00293,0.0,0.005859,0.014648,0.001953,0.055664,0.0,0.064453,0.0,0.0,0.045898,0.004883,0.027344,0.0,0.014648,0.0,0.000977,0.0,0.17285,0.0,0.0,0.001953,0.0,0.016602,0.0,0.0,0.0,0.0,0.0,0.0,0.056641,0.039062,0.0,0.049805,0.087891,0.018555,0.0,0.0,0.0,0.053711,0.045898,0.011719,0.001953,0.001953,0.011719,0.0,41
718,0.0,0.021484,0.0,0.041992,0.0,0.00293,0.000977,0.0,0.064453,0.00293,0.0,0.0,0.008789,0.037109,0.0,0.005859,0.027344,0.0,0.043945,0.005859,0.0,0.0,0.026367,0.047852,0.008789,0.004883,0.0,0.0,0.060547,0.009766,0.045898,0.0,0.089844,0.0,0.000977,0.0,0.077148,0.0,0.001953,0.019531,0.001953,0.008789,0.00293,0.0,0.008789,0.0,0.012695,0.0,0.045898,0.017578,0.0,0.005859,0.084961,0.035156,0.0,0.0,0.0,0.006836,0.076172,0.0,0.0,0.0,0.035156,0.0,41
719,0.0,0.000977,0.0,0.000977,0.0,0.000977,0.0,0.0,0.015625,0.0,0.004883,0.0,0.0,0.0,0.0,0.0,0.011719,0.0,0.0,0.0,0.0,0.0,0.0,0.064453,0.0,0.036133,0.0,0.0,0.009766,0.001953,0.011719,0.0,0.013672,0.0,0.0,0.0,0.49023,0.0,0.0,0.003906,0.001953,0.0,0.000977,0.0,0.0,0.0,0.0,0.0,0.003906,0.008789,0.0,0.0,0.0625,0.000977,0.0,0.0,0.0,0.0625,0.003906,0.17871,0.0,0.008789,0.0,0.0,42
720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051758,0.0,0.0,0.0,0.2793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953,0.010742,0.0,0.0,0.0,0.0,0.0,0.0,0.018555,0.0,0.57813,0.0,0.054688,0.0,0.0,42
721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040039,0.0,0.0,0.0,0.5498,0.0,0.0,0.0,0.0,0.0,0.0,0.000977,0.0,0.000977,0.0,0.004883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953,0.09082,0.0,0.0,0.0,0.0,0.004883,0.0,0.029297,0.0,0.21875,0.0,0.057617,0.0,0.0,42
722,0.0,0.0,0.0,0.0,0.0,0.000977,0.0,0.0,0.0,0.0,0.063477,0.0,0.0,0.0,0.63574,0.0,0.000977,0.0,0.0,0.0,0.0,0.005859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000977,0.007812,0.18652,0.0,0.0,0.0,0.0,0.041992,0.0,0.004883,0.0,0.027344,0.0,0.022461,0.000977,0.0,42
723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10156,0.0,0.0,0.0,0.64844,0.0,0.001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953,0.0,0.001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004883,0.0625,0.0,0.0,0.0,0.0,0.017578,0.0,0.008789,0.0,0.037109,0.0,0.11328,0.0,0.0,42
724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048828,0.0,0.0,0.0,0.15137,0.0,0.000977,0.0,0.000977,0.0,0.0,0.0,0.0,0.004883,0.0,0.11426,0.0,0.0,0.010742,0.0,0.017578,0.0,0.0,0.0,0.0,0.0,0.021484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000977,0.0,0.005859,0.000977,0.0,0.0,0.0,0.040039,0.0,0.36523,0.0,0.21582,0.0,0.0,42
725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004883,0.018555,0.0,0.0,0.0,0.37793,0.0,0.0,0.0,0.006836,0.0,0.0,0.0,0.0,0.001953,0.0,0.052734,0.0,0.0,0.000977,0.0,0.004883,0.0,0.010742,0.0,0.0,0.0,0.038086,0.0,0.0,0.001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003906,0.0,0.0,0.0,0.0,0.030273,0.0,0.3457,0.0,0.10059,0.0,0.0,42
726,0.0,0.001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019531,0.0,0.0,0.0,0.008789,0.0,0.0,0.0,0.016602,0.0,0.0,0.000977,0.00293,0.010742,0.0,0.30273,0.0,0.0,0.001953,0.0,0.019531,0.0,0.0,0.0,0.0,0.0,0.047852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953,0.015625,0.0,0.001953,0.020508,0.0,0.000977,0.0,0.020508,0.001953,0.33301,0.0,0.16992,0.0,0.0,42
727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000977,0.0,0.12402,0.0,0.0,0.0,0.55176,0.0,0.003906,0.0,0.005859,0.0,0.0,0.004883,0.0,0.001953,0.0,0.022461,0.0,0.0,0.000977,0.0,0.0,0.000977,0.005859,0.0,0.0,0.0,0.018555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000977,0.005859,0.075195,0.0,0.00293,0.0,0.0,0.023438,0.0,0.006836,0.0,0.054688,0.0,0.087891,0.0,0.0,42
728,0.001953,0.000977,0.0,0.003906,0.0,0.0,0.012695,0.0,0.0,0.020508,0.048828,0.0,0.0,0.0,0.17676,0.0,0.012695,0.0,0.078125,0.0,0.0,0.0,0.000977,0.007812,0.000977,0.12793,0.0,0.0,0.00293,0.0,0.014648,0.0,0.004883,0.0,0.0,0.0,0.027344,0.0,0.0,0.012695,0.0,0.0,0.0,0.0,0.001953,0.0,0.0,0.0,0.0,0.0,0.005859,0.0,0.006836,0.025391,0.0,0.0,0.003906,0.014648,0.0,0.11231,0.0,0.27246,0.0,0.0,42
729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063477,0.0,0.0,0.0,0.43359,0.0,0.006836,0.0,0.0,0.0,0.0,0.0,0.0,0.001953,0.0,0.011719,0.0,0.0,0.006836,0.0,0.003906,0.0,0.0,0.0,0.0,0.0,0.001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953,0.070312,0.0,0.000977,0.0,0.0,0.012695,0.0,0.02832,0.0,0.26465,0.0,0.09082,0.0,0.0,42
