d3mIndex,V1,V2,V3,V4,V5,V6,Class
16354,4,3.0,4,8.0,5,5.0,8
16355,4,3.0,4,8.0,5,6.0,8
16356,4,3.0,4,8.0,6,4.0,8
16357,4,3.0,4,8.0,6,5.0,8
16358,4,3.0,4,8.0,6,6.0,8
16359,4,3.0,4,8.0,6,7.0,8
16360,4,3.0,4,8.0,6,8.0,8
16361,4,3.0,4,8.0,7,4.0,8
16362,4,3.0,4,8.0,7,5.0,8
16363,4,3.0,4,8.0,7,6.0,8
16364,4,3.0,4,8.0,7,7.0,8
16365,4,3.0,4,8.0,7,8.0,8
16366,4,3.0,5,4.0,3,5.0,8
16367,4,3.0,5,4.0,3,6.0,8
16368,4,3.0,5,4.0,4,6.0,8
16369,4,3.0,5,4.0,5,5.0,8
16370,4,3.0,5,4.0,5,6.0,8
16371,4,3.0,5,7.0,3,5.0,8
16372,4,3.0,5,7.0,3,6.0,8
16373,4,3.0,5,7.0,3,7.0,8
16374,4,3.0,5,7.0,4,5.0,8
16375,4,3.0,5,7.0,5,5.0,8
16376,4,3.0,6,1.0,2,4.0,8
16377,4,3.0,6,1.0,2,5.0,8
16378,4,3.0,6,1.0,2,6.0,8
16379,4,3.0,6,1.0,3,5.0,8
16380,4,3.0,6,1.0,3,6.0,8
16381,4,3.0,6,1.0,3,7.0,8
16382,4,3.0,6,1.0,4,5.0,8
16383,4,3.0,6,1.0,4,6.0,8
16384,4,3.0,6,1.0,4,7.0,8
16385,4,3.0,6,1.0,4,8.0,8
16386,4,3.0,6,1.0,5,5.0,8
16387,4,3.0,6,1.0,5,6.0,8
16388,4,3.0,6,1.0,5,7.0,8
16389,4,3.0,6,1.0,5,8.0,8
16390,4,3.0,6,1.0,6,4.0,8
16391,4,3.0,6,1.0,6,5.0,8
16392,4,3.0,6,1.0,6,6.0,8
16393,4,3.0,6,1.0,6,7.0,8
16394,4,3.0,6,1.0,6,8.0,8
16395,4,3.0,6,2.0,2,4.0,8
16396,4,3.0,6,2.0,2,5.0,8
16397,4,3.0,6,2.0,2,6.0,8
16398,4,3.0,6,2.0,3,5.0,8
16399,4,3.0,6,2.0,3,6.0,8
16400,4,3.0,6,2.0,3,7.0,8
16401,4,3.0,6,2.0,4,5.0,8
16402,4,3.0,6,2.0,4,6.0,8
16403,4,3.0,6,2.0,4,7.0,8
16404,4,3.0,6,2.0,4,8.0,8
16405,4,3.0,6,2.0,5,5.0,8
16406,4,3.0,6,2.0,5,6.0,8
16407,4,3.0,6,2.0,5,7.0,8
16408,4,3.0,6,2.0,5,8.0,8
16409,4,3.0,6,2.0,6,4.0,8
16410,4,3.0,6,2.0,6,5.0,8
16411,4,3.0,6,2.0,6,6.0,8
16412,4,3.0,6,2.0,6,7.0,8
16413,4,3.0,6,2.0,6,8.0,8
16414,4,3.0,6,3.0,2,4.0,8
16415,4,3.0,6,3.0,2,5.0,8
16416,4,3.0,6,3.0,2,6.0,8
16417,4,3.0,6,3.0,3,5.0,8
16418,4,3.0,6,3.0,3,6.0,8
16419,4,3.0,6,3.0,3,7.0,8
16420,4,3.0,6,3.0,4,5.0,8
16421,4,3.0,6,3.0,4,6.0,8
16422,4,3.0,6,3.0,4,7.0,8
16423,4,3.0,6,3.0,4,8.0,8
16424,4,3.0,6,3.0,5,5.0,8
16425,4,3.0,6,3.0,5,6.0,8
16426,4,3.0,6,3.0,5,7.0,8
16427,4,3.0,6,3.0,5,8.0,8
16428,4,3.0,6,3.0,6,5.0,8
16429,4,3.0,6,3.0,6,6.0,8
16430,4,3.0,6,3.0,6,7.0,8
16431,4,3.0,6,3.0,6,8.0,8
16432,4,3.0,6,4.0,3,5.0,8
16433,4,3.0,6,4.0,3,6.0,8
16434,4,3.0,6,4.0,3,7.0,8
16435,4,3.0,6,4.0,4,5.0,8
16436,4,3.0,6,4.0,4,6.0,8
16437,4,3.0,6,4.0,4,7.0,8
16438,4,3.0,6,4.0,5,6.0,8
16439,4,3.0,6,4.0,5,7.0,8
16440,4,3.0,6,4.0,6,6.0,8
16441,4,3.0,6,4.0,6,7.0,8
16442,4,3.0,6,5.0,4,5.0,8
16443,4,3.0,6,5.0,4,6.0,8
16444,4,3.0,6,5.0,4,7.0,8
16445,4,3.0,6,5.0,5,7.0,8
16446,4,3.0,6,5.0,6,7.0,8
16447,4,3.0,6,6.0,2,4.0,8
16448,4,3.0,6,6.0,2,5.0,8
16449,4,3.0,6,6.0,2,6.0,8
16450,4,3.0,6,7.0,2,5.0,8
16451,4,3.0,6,7.0,2,6.0,8
16452,4,3.0,6,7.0,2,7.0,8
16453,4,3.0,6,8.0,2,6.0,8
16454,4,3.0,6,8.0,2,7.0,8
16455,4,3.0,6,8.0,2,8.0,8
16456,4,3.0,6,8.0,3,5.0,8
16457,4,3.0,6,8.0,3,6.0,8
16458,4,3.0,6,8.0,3,7.0,8
16459,4,3.0,6,8.0,3,8.0,8
16460,4,3.0,6,8.0,4,5.0,8
16461,4,3.0,6,8.0,5,5.0,8
16462,4,3.0,6,8.0,6,4.0,8
16463,4,3.0,6,8.0,6,5.0,8
16464,4,3.0,7,1.0,2,4.0,8
16465,4,3.0,7,1.0,2,5.0,8
16466,4,3.0,7,1.0,2,6.0,8
16467,4,3.0,7,1.0,3,5.0,8
16468,4,3.0,7,1.0,3,6.0,8
16469,4,3.0,7,1.0,3,7.0,8
16470,4,3.0,7,1.0,4,5.0,8
16471,4,3.0,7,1.0,4,6.0,8
16472,4,3.0,7,1.0,4,7.0,8
16473,4,3.0,7,1.0,4,8.0,8
16474,4,3.0,7,1.0,5,5.0,8
16475,4,3.0,7,1.0,5,6.0,8
16476,4,3.0,7,1.0,5,7.0,8
16477,4,3.0,7,1.0,5,8.0,8
16478,4,3.0,7,1.0,6,3.0,8
16479,4,3.0,7,1.0,6,4.0,8
16480,4,3.0,7,1.0,6,5.0,8
16481,4,3.0,7,1.0,6,6.0,8
16482,4,3.0,7,1.0,6,7.0,8
16483,4,3.0,7,1.0,6,8.0,8
16484,4,3.0,7,1.0,7,3.0,8
16485,4,3.0,7,1.0,7,4.0,8
16486,4,3.0,7,1.0,7,5.0,8
16487,4,3.0,7,1.0,7,6.0,8
16488,4,3.0,7,1.0,7,7.0,8
16489,4,3.0,7,1.0,7,8.0,8
16490,4,3.0,7,2.0,2,4.0,8
16491,4,3.0,7,2.0,2,5.0,8
16492,4,3.0,7,2.0,2,6.0,8
16493,4,3.0,7,2.0,3,5.0,8
16494,4,3.0,7,2.0,3,6.0,8
16495,4,3.0,7,2.0,3,7.0,8
16496,4,3.0,7,2.0,4,5.0,8
16497,4,3.0,7,2.0,4,6.0,8
16498,4,3.0,7,2.0,4,7.0,8
16499,4,3.0,7,2.0,4,8.0,8
16500,4,3.0,7,2.0,5,5.0,8
16501,4,3.0,7,2.0,5,6.0,8
16502,4,3.0,7,2.0,5,7.0,8
16503,4,3.0,7,2.0,5,8.0,8
16504,4,3.0,7,2.0,6,4.0,8
16505,4,3.0,7,2.0,6,5.0,8
16506,4,3.0,7,2.0,6,6.0,8
16507,4,3.0,7,2.0,6,7.0,8
16508,4,3.0,7,2.0,6,8.0,8
16509,4,3.0,7,2.0,7,4.0,8
16510,4,3.0,7,2.0,7,5.0,8
16511,4,3.0,7,2.0,7,6.0,8
16512,4,3.0,7,2.0,7,7.0,8
16513,4,3.0,7,2.0,7,8.0,8
16514,4,3.0,7,3.0,2,4.0,8
16515,4,3.0,7,3.0,2,5.0,8
16516,4,3.0,7,3.0,2,6.0,8
16517,4,3.0,7,3.0,3,5.0,8
16518,4,3.0,7,3.0,3,6.0,8
16519,4,3.0,7,3.0,3,7.0,8
16520,4,3.0,7,3.0,4,5.0,8
16521,4,3.0,7,3.0,4,6.0,8
16522,4,3.0,7,3.0,4,7.0,8
16523,4,3.0,7,3.0,4,8.0,8
16524,4,3.0,7,3.0,5,5.0,8
16525,4,3.0,7,3.0,5,6.0,8
16526,4,3.0,7,3.0,5,7.0,8
16527,4,3.0,7,3.0,5,8.0,8
16528,4,3.0,7,3.0,6,5.0,8
16529,4,3.0,7,3.0,6,6.0,8
16530,4,3.0,7,3.0,6,7.0,8
16531,4,3.0,7,3.0,6,8.0,8
16532,4,3.0,7,3.0,7,5.0,8
16533,4,3.0,7,3.0,7,6.0,8
16534,4,3.0,7,3.0,7,7.0,8
16535,4,3.0,7,3.0,7,8.0,8
16536,4,3.0,7,4.0,3,5.0,8
16537,4,3.0,7,4.0,3,6.0,8
16538,4,3.0,7,4.0,3,7.0,8
16539,4,3.0,7,4.0,4,5.0,8
16540,4,3.0,7,4.0,4,6.0,8
16541,4,3.0,7,4.0,4,7.0,8
16542,4,3.0,7,4.0,5,5.0,8
16543,4,3.0,7,4.0,5,6.0,8
16544,4,3.0,7,4.0,5,7.0,8
16545,4,3.0,7,4.0,6,6.0,8
16546,4,3.0,7,4.0,6,7.0,8
16547,4,3.0,7,5.0,5,5.0,8
16548,4,3.0,7,5.0,5,6.0,8
16549,4,3.0,7,5.0,5,7.0,8
16550,4,3.0,7,5.0,6,7.0,8
16551,4,3.0,7,5.0,7,7.0,8
16552,4,3.0,7,6.0,2,4.0,8
16553,4,3.0,7,6.0,2,5.0,8
16554,4,3.0,7,6.0,2,6.0,8
16555,4,3.0,7,6.0,3,5.0,8
16556,4,3.0,7,6.0,3,6.0,8
16557,4,3.0,7,6.0,6,3.0,8
16558,4,3.0,7,6.0,7,3.0,8
16559,4,3.0,7,7.0,3,5.0,8
16560,4,3.0,7,7.0,3,6.0,8
16561,4,3.0,7,7.0,3,7.0,8
16562,4,3.0,7,7.0,4,7.0,8
16563,4,3.0,7,7.0,6,3.0,8
16564,4,3.0,7,7.0,7,3.0,8
16565,4,3.0,7,7.0,7,4.0,8
16566,4,3.0,7,8.0,3,5.0,8
16567,4,3.0,7,8.0,3,6.0,8
16568,4,3.0,7,8.0,3,7.0,8
16569,4,3.0,7,8.0,3,8.0,8
16570,4,3.0,7,8.0,4,5.0,8
16571,4,3.0,7,8.0,4,6.0,8
16572,4,3.0,7,8.0,4,7.0,8
16573,4,3.0,7,8.0,4,8.0,8
16574,4,3.0,7,8.0,5,5.0,8
16575,4,3.0,7,8.0,6,3.0,8
16576,4,3.0,7,8.0,6,4.0,8
16577,4,3.0,7,8.0,6,5.0,8
16578,4,3.0,7,8.0,7,3.0,8
16579,4,3.0,7,8.0,7,4.0,8
16580,4,3.0,7,8.0,7,5.0,8
16581,4,3.0,8,1.0,2,4.0,8
16582,4,3.0,8,1.0,2,5.0,8
16583,4,3.0,8,1.0,2,6.0,8
16584,4,3.0,8,1.0,3,5.0,8
16585,4,3.0,8,1.0,3,6.0,8
16586,4,3.0,8,1.0,3,7.0,8
16587,4,3.0,8,1.0,4,5.0,8
16588,4,3.0,8,1.0,4,6.0,8
16589,4,3.0,8,1.0,4,7.0,8
16590,4,3.0,8,1.0,5,5.0,8
16591,4,3.0,8,1.0,5,6.0,8
16592,4,3.0,8,1.0,5,7.0,8
16593,4,3.0,8,1.0,6,4.0,8
16594,4,3.0,8,1.0,6,5.0,8
16595,4,3.0,8,1.0,6,6.0,8
16596,4,3.0,8,1.0,6,7.0,8
16597,4,3.0,8,1.0,7,4.0,8
16598,4,3.0,8,1.0,7,5.0,8
16599,4,3.0,8,1.0,7,6.0,8
16600,4,3.0,8,2.0,2,4.0,8
16601,4,3.0,8,2.0,2,5.0,8
16602,4,3.0,8,2.0,2,6.0,8
16603,4,3.0,8,2.0,3,5.0,8
16604,4,3.0,8,2.0,3,6.0,8
16605,4,3.0,8,2.0,3,7.0,8
16606,4,3.0,8,2.0,4,5.0,8
16607,4,3.0,8,2.0,4,6.0,8
16608,4,3.0,8,2.0,4,7.0,8
16609,4,3.0,8,2.0,5,5.0,8
16610,4,3.0,8,2.0,5,6.0,8
16611,4,3.0,8,2.0,5,7.0,8
16612,4,3.0,8,2.0,6,4.0,8
16613,4,3.0,8,2.0,6,5.0,8
16614,4,3.0,8,2.0,6,6.0,8
16615,4,3.0,8,2.0,6,7.0,8
16616,4,3.0,8,2.0,7,4.0,8
16617,4,3.0,8,2.0,7,5.0,8
16618,4,3.0,8,2.0,7,6.0,8
16619,4,3.0,8,3.0,2,4.0,8
16620,4,3.0,8,3.0,2,5.0,8
16621,4,3.0,8,3.0,2,6.0,8
16622,4,3.0,8,3.0,3,5.0,8
16623,4,3.0,8,3.0,3,6.0,8
16624,4,3.0,8,3.0,3,7.0,8
16625,4,3.0,8,3.0,4,5.0,8
16626,4,3.0,8,3.0,4,6.0,8
16627,4,3.0,8,3.0,4,7.0,8
16628,4,3.0,8,3.0,5,5.0,8
16629,4,3.0,8,3.0,5,6.0,8
16630,4,3.0,8,3.0,5,7.0,8
16631,4,3.0,8,3.0,6,3.0,8
16632,4,3.0,8,3.0,6,4.0,8
16633,4,3.0,8,3.0,6,5.0,8
16634,4,3.0,8,3.0,6,6.0,8
16635,4,3.0,8,3.0,6,7.0,8
16636,4,3.0,8,3.0,7,5.0,8
16637,4,3.0,8,3.0,7,6.0,8
16638,4,3.0,8,3.0,8,5.0,8
16639,4,3.0,8,4.0,3,5.0,8
16640,4,3.0,8,4.0,3,6.0,8
16641,4,3.0,8,4.0,3,7.0,8
16642,4,3.0,8,4.0,4,5.0,8
16643,4,3.0,8,4.0,4,6.0,8
16644,4,3.0,8,4.0,4,7.0,8
16645,4,3.0,8,4.0,5,5.0,8
16646,4,3.0,8,4.0,5,6.0,8
16647,4,3.0,8,4.0,5,7.0,8
16648,4,3.0,8,4.0,6,4.0,8
16649,4,3.0,8,4.0,6,5.0,8
16650,4,3.0,8,4.0,6,6.0,8
16651,4,3.0,8,4.0,6,7.0,8
16652,4,3.0,8,6.0,2,4.0,8
16653,4,3.0,8,6.0,2,5.0,8
16654,4,3.0,8,6.0,2,6.0,8
16655,4,3.0,8,6.0,3,5.0,8
16656,4,3.0,8,6.0,3,6.0,8
16657,4,3.0,8,6.0,4,5.0,8
16658,4,3.0,8,6.0,4,6.0,8
16659,4,3.0,8,6.0,5,5.0,8
16660,4,3.0,8,6.0,5,6.0,8
16661,4,3.0,8,6.0,6,4.0,8
16662,4,3.0,8,6.0,6,5.0,8
16663,4,3.0,8,6.0,6,6.0,8
16664,4,3.0,8,6.0,7,4.0,8
16665,4,3.0,8,6.0,8,4.0,8
16666,4,3.0,8,7.0,3,5.0,8
16667,4,3.0,8,7.0,3,6.0,8
16668,4,3.0,8,7.0,3,7.0,8
16669,4,3.0,8,7.0,4,5.0,8
16670,4,3.0,8,7.0,4,6.0,8
16671,4,3.0,8,7.0,4,7.0,8
16672,4,3.0,8,7.0,5,5.0,8
16673,4,3.0,8,7.0,5,6.0,8
16674,4,3.0,8,7.0,5,7.0,8
16675,4,3.0,8,7.0,6,4.0,8
16676,4,3.0,8,7.0,6,5.0,8
16677,4,3.0,8,7.0,6,6.0,8
16678,4,3.0,8,7.0,6,7.0,8
16679,4,3.0,8,7.0,7,4.0,8
16680,4,3.0,8,7.0,7,5.0,8
16681,4,3.0,8,7.0,8,5.0,8
16682,4,3.0,8,8.0,3,5.0,8
16683,4,3.0,8,8.0,3,6.0,8
16684,4,3.0,8,8.0,3,7.0,8
16685,4,3.0,8,8.0,4,5.0,8
16686,4,3.0,8,8.0,4,6.0,8
16687,4,3.0,8,8.0,4,7.0,8
16688,4,3.0,8,8.0,5,5.0,8
16689,4,3.0,8,8.0,5,6.0,8
16690,4,3.0,8,8.0,5,7.0,8
16691,4,3.0,8,8.0,6,4.0,8
16692,4,3.0,8,8.0,6,5.0,8
16693,4,3.0,8,8.0,6,6.0,8
16694,4,3.0,8,8.0,6,7.0,8
16695,4,3.0,8,8.0,7,4.0,8
16696,4,3.0,8,8.0,7,5.0,8
16697,4,3.0,8,8.0,7,6.0,8
16698,4,4.0,1,6.0,6,4.0,8
16699,4,4.0,1,6.0,7,4.0,8
16700,4,4.0,1,6.0,7,5.0,8
16701,4,4.0,1,6.0,7,6.0,8
16702,4,4.0,2,6.0,6,4.0,8
16703,4,4.0,2,6.0,7,4.0,8
16704,4,4.0,2,6.0,7,5.0,8
16705,4,4.0,2,6.0,7,6.0,8
16706,4,4.0,3,3.0,6,5.0,8
16707,4,4.0,3,3.0,7,5.0,8
16708,4,4.0,3,3.0,7,6.0,8
16709,4,4.0,3,3.0,7,7.0,8
16710,4,4.0,3,6.0,6,4.0,8
16711,4,4.0,3,6.0,7,4.0,8
16712,4,4.0,3,6.0,7,5.0,8
16713,4,4.0,3,6.0,7,6.0,8
16714,4,4.0,3,7.0,6,5.0,8
16715,4,4.0,3,7.0,7,5.0,8
16716,4,4.0,3,7.0,7,6.0,8
16717,4,4.0,4,3.0,6,3.0,8
16718,4,4.0,4,3.0,6,5.0,8
16719,4,4.0,4,3.0,7,3.0,8
16720,4,4.0,4,3.0,7,4.0,8
16721,4,4.0,4,3.0,7,5.0,8
16722,4,4.0,6,1.0,6,5.0,8
16723,4,4.0,6,1.0,6,6.0,8
16724,4,4.0,6,2.0,6,5.0,8
16725,4,4.0,6,2.0,6,6.0,8
16726,4,4.0,6,3.0,6,5.0,8
16727,4,4.0,6,3.0,6,6.0,8
16728,4,4.0,6,7.0,6,5.0,8
16729,4,4.0,6,8.0,6,5.0,8
16730,4,4.0,7,3.0,6,5.0,8
16731,4,4.0,7,3.0,7,5.0,8
16732,4,4.0,7,3.0,7,6.0,8
16733,4,4.0,7,3.0,7,7.0,8
16734,4,4.0,7,6.0,6,4.0,8
16735,4,4.0,7,6.0,7,4.0,8
16736,4,4.0,7,7.0,6,5.0,8
16737,4,4.0,7,7.0,7,5.0,8
16738,4,4.0,7,8.0,7,6.0,8
16739,4,4.0,8,3.0,6,3.0,8
16740,4,4.0,8,3.0,6,4.0,8
16741,4,4.0,8,3.0,6,5.0,8
16742,4,4.0,8,3.0,7,5.0,8
16743,4,4.0,8,3.0,8,5.0,8
16744,4,4.0,8,6.0,6,4.0,8
16745,4,4.0,8,6.0,6,5.0,8
16746,4,4.0,8,6.0,6,6.0,8
16747,4,4.0,8,6.0,7,4.0,8
16748,4,4.0,8,6.0,8,4.0,8
16749,4,4.0,8,7.0,6,5.0,8
16750,4,4.0,8,7.0,6,6.0,8
16751,4,4.0,8,7.0,7,5.0,8
16752,4,4.0,8,7.0,8,5.0,8
16753,1,1.0,1,2.0,6,2.0,6
16754,1,1.0,1,2.0,7,2.0,6
16755,1,1.0,1,4.0,3,2.0,6
16756,1,1.0,1,4.0,4,2.0,6
16757,1,1.0,1,4.0,4,3.0,6
16758,1,1.0,1,5.0,6,2.0,6
16759,1,1.0,1,5.0,7,2.0,6
16760,1,1.0,1,5.0,7,3.0,6
16761,1,1.0,1,5.0,7,4.0,6
16762,1,1.0,1,5.0,8,3.0,6
16763,1,1.0,1,5.0,8,4.0,6
16764,1,1.0,1,5.0,8,6.0,6
16765,1,1.0,1,6.0,6,2.0,6
16766,1,1.0,1,6.0,7,2.0,6
16767,1,1.0,1,7.0,6,2.0,6
16768,1,1.0,1,7.0,7,2.0,6
16769,1,1.0,1,8.0,6,2.0,6
16770,1,1.0,1,8.0,7,2.0,6
16771,1,1.0,2,1.0,6,2.0,6
16772,1,1.0,2,1.0,7,2.0,6
16773,1,1.0,2,1.0,8,6.0,6
16774,1,1.0,2,1.0,8,7.0,6
16775,1,1.0,2,1.0,8,8.0,6
16776,1,1.0,2,2.0,6,2.0,6
16777,1,1.0,2,2.0,7,2.0,6
16778,1,1.0,2,4.0,3,1.0,6
16779,1,1.0,2,4.0,4,1.0,6
16780,1,1.0,2,5.0,6,2.0,6
16781,1,1.0,2,5.0,7,2.0,6
16782,1,1.0,2,5.0,7,3.0,6
16783,1,1.0,2,5.0,7,4.0,6
16784,1,1.0,2,5.0,8,3.0,6
16785,1,1.0,2,5.0,8,4.0,6
16786,1,1.0,2,6.0,6,2.0,6
16787,1,1.0,2,6.0,7,2.0,6
16788,1,1.0,2,7.0,6,2.0,6
16789,1,1.0,2,7.0,7,2.0,6
16790,1,1.0,2,8.0,3,1.0,6
16791,1,1.0,2,8.0,4,1.0,6
16792,1,1.0,2,8.0,6,2.0,6
16793,1,1.0,2,8.0,7,2.0,6
16794,1,1.0,3,1.0,7,2.0,6
16795,1,1.0,3,1.0,8,6.0,6
16796,1,1.0,3,1.0,8,7.0,6
16797,1,1.0,3,1.0,8,8.0,6
16798,1,1.0,3,2.0,7,2.0,6
16799,1,1.0,3,4.0,3,2.0,6
16800,1,1.0,3,4.0,4,2.0,6
16801,1,1.0,3,4.0,5,2.0,6
16802,1,1.0,3,4.0,5,3.0,6
16803,1,1.0,3,5.0,7,2.0,6
16804,1,1.0,3,5.0,7,3.0,6
16805,1,1.0,3,5.0,7,4.0,6
16806,1,1.0,3,5.0,8,3.0,6
16807,1,1.0,3,5.0,8,4.0,6
16808,1,1.0,3,6.0,7,2.0,6
16809,1,1.0,3,6.0,8,7.0,6
16810,1,1.0,3,7.0,7,2.0,6
16811,1,1.0,3,8.0,7,2.0,6
16812,1,1.0,4,1.0,3,3.0,6
16813,1,1.0,4,1.0,6,1.0,6
16814,1,1.0,4,1.0,7,2.0,6
16815,1,1.0,4,1.0,8,6.0,6
16816,1,1.0,4,1.0,8,7.0,6
16817,1,1.0,4,1.0,8,8.0,6
16818,1,1.0,4,2.0,7,2.0,6
16819,1,1.0,4,4.0,3,1.0,6
16820,1,1.0,4,4.0,4,1.0,6
16821,1,1.0,4,5.0,3,1.0,6
16822,1,1.0,4,5.0,4,1.0,6
16823,1,1.0,4,5.0,5,1.0,6
16824,1,1.0,4,5.0,6,1.0,6
16825,1,1.0,4,5.0,7,2.0,6
16826,1,1.0,4,5.0,8,3.0,6
16827,1,1.0,4,5.0,8,4.0,6
16828,1,1.0,4,5.0,8,5.0,6
16829,1,1.0,4,5.0,8,6.0,6
16830,1,1.0,4,5.0,8,7.0,6
16831,1,1.0,4,6.0,3,1.0,6
16832,1,1.0,4,6.0,3,2.0,6
16833,1,1.0,4,6.0,4,1.0,6
16834,1,1.0,4,6.0,5,1.0,6
16835,1,1.0,4,6.0,6,1.0,6
16836,1,1.0,4,6.0,7,2.0,6
16837,1,1.0,4,6.0,8,7.0,6
16838,1,1.0,4,7.0,3,1.0,6
16839,1,1.0,4,7.0,3,2.0,6
16840,1,1.0,4,7.0,4,1.0,6
16841,1,1.0,4,7.0,5,1.0,6
16842,1,1.0,4,7.0,6,1.0,6
16843,1,1.0,4,7.0,7,2.0,6
16844,1,1.0,4,8.0,3,1.0,6
16845,1,1.0,4,8.0,4,1.0,6
16846,1,1.0,4,8.0,5,1.0,6
16847,1,1.0,4,8.0,6,1.0,6
16848,1,1.0,4,8.0,7,2.0,6
16849,1,1.0,5,1.0,6,6.0,6
16850,1,1.0,5,1.0,8,6.0,6
16851,1,1.0,5,1.0,8,7.0,6
16852,1,1.0,5,1.0,8,8.0,6
16853,1,1.0,5,4.0,3,3.0,6
16854,1,1.0,5,4.0,5,2.0,6
16855,1,1.0,5,4.0,6,2.0,6
16856,1,1.0,5,4.0,7,2.0,6
16857,1,1.0,5,4.0,7,3.0,6
16858,1,1.0,5,4.0,8,8.0,6
16859,1,1.0,5,6.0,8,7.0,6
16860,1,1.0,5,8.0,6,2.0,6
16861,1,1.0,5,8.0,8,2.0,6
16862,1,1.0,6,1.0,7,3.0,6
16863,1,1.0,6,1.0,7,4.0,6
16864,1,1.0,6,1.0,8,1.0,6
16865,1,1.0,6,1.0,8,2.0,6
16866,1,1.0,6,1.0,8,3.0,6
16867,1,1.0,6,1.0,8,4.0,6
16868,1,1.0,6,2.0,7,4.0,6
16869,1,1.0,6,2.0,7,5.0,6
16870,1,1.0,6,2.0,7,6.0,6
16871,1,1.0,6,2.0,7,7.0,6
16872,1,1.0,6,2.0,8,2.0,6
16873,1,1.0,6,2.0,8,3.0,6
16874,1,1.0,6,2.0,8,4.0,6
16875,1,1.0,6,2.0,8,5.0,6
16876,1,1.0,6,2.0,8,6.0,6
16877,1,1.0,6,2.0,8,7.0,6
16878,1,1.0,6,3.0,7,6.0,6
16879,1,1.0,6,3.0,7,7.0,6
16880,1,1.0,6,3.0,8,6.0,6
16881,1,1.0,6,3.0,8,7.0,6
16882,1,1.0,6,3.0,8,8.0,6
16883,1,1.0,6,4.0,3,2.0,6
16884,1,1.0,6,4.0,3,3.0,6
16885,1,1.0,6,4.0,4,1.0,6
16886,1,1.0,6,4.0,4,2.0,6
16887,1,1.0,6,4.0,4,3.0,6
16888,1,1.0,6,4.0,5,1.0,6
16889,1,1.0,6,4.0,5,2.0,6
16890,1,1.0,6,4.0,6,1.0,6
16891,1,1.0,6,4.0,6,2.0,6
16892,1,1.0,6,4.0,7,6.0,6
16893,1,1.0,6,4.0,7,7.0,6
16894,1,1.0,6,4.0,8,4.0,6
16895,1,1.0,6,4.0,8,5.0,6
16896,1,1.0,6,4.0,8,6.0,6
16897,1,1.0,6,4.0,8,7.0,6
16898,1,1.0,6,4.0,8,8.0,6
16899,1,1.0,6,5.0,7,1.0,6
16900,1,1.0,6,5.0,7,2.0,6
16901,1,1.0,6,5.0,7,7.0,6
16902,1,1.0,6,5.0,8,1.0,6
16903,1,1.0,6,5.0,8,2.0,6
16904,1,1.0,6,5.0,8,6.0,6
16905,1,1.0,6,5.0,8,7.0,6
16906,1,1.0,6,5.0,8,8.0,6
16907,1,1.0,6,6.0,7,1.0,6
16908,1,1.0,6,6.0,7,2.0,6
16909,1,1.0,6,6.0,7,3.0,6
16910,1,1.0,6,6.0,7,4.0,6
16911,1,1.0,6,6.0,8,1.0,6
16912,1,1.0,6,6.0,8,2.0,6
16913,1,1.0,6,6.0,8,3.0,6
16914,1,1.0,6,6.0,8,4.0,6
16915,1,1.0,6,6.0,8,5.0,6
16916,1,1.0,6,6.0,8,6.0,6
16917,1,1.0,6,6.0,8,7.0,6
16918,1,1.0,6,6.0,8,8.0,6
16919,1,1.0,6,7.0,7,2.0,6
16920,1,1.0,6,7.0,7,3.0,6
16921,1,1.0,6,7.0,7,4.0,6
16922,1,1.0,6,7.0,7,5.0,6
16923,1,1.0,6,7.0,8,2.0,6
16924,1,1.0,6,7.0,8,3.0,6
16925,1,1.0,6,7.0,8,4.0,6
16926,1,1.0,6,7.0,8,5.0,6
16927,1,1.0,6,7.0,8,6.0,6
16928,1,1.0,6,7.0,8,7.0,6
16929,1,1.0,6,8.0,7,4.0,6
16930,1,1.0,6,8.0,7,5.0,6
16931,1,1.0,6,8.0,7,6.0,6
16932,1,1.0,6,8.0,8,4.0,6
16933,1,1.0,6,8.0,8,5.0,6
16934,1,1.0,6,8.0,8,6.0,6
16935,1,1.0,6,8.0,8,7.0,6
16936,1,1.0,7,4.0,3,2.0,6
16937,1,1.0,7,4.0,3,3.0,6
16938,1,1.0,7,4.0,4,2.0,6
16939,1,1.0,7,4.0,4,3.0,6
16940,1,1.0,7,4.0,5,2.0,6
16941,1,1.0,7,4.0,5,3.0,6
16942,1,1.0,7,4.0,6,2.0,6
16943,1,1.0,7,4.0,7,2.0,6
16944,1,1.0,8,1.0,5,2.0,6
16945,1,1.0,8,1.0,6,1.0,6
16946,1,1.0,8,1.0,8,6.0,6
16947,1,1.0,8,1.0,8,7.0,6
16948,1,1.0,8,1.0,8,8.0,6
16949,1,1.0,8,2.0,5,2.0,6
16950,1,1.0,8,4.0,3,2.0,6
16951,1,1.0,8,4.0,3,3.0,6
16952,1,1.0,8,5.0,5,2.0,6
16953,1,1.0,8,5.0,6,1.0,6
16954,1,1.0,8,5.0,7,1.0,6
16955,1,1.0,8,5.0,8,1.0,6
16956,1,1.0,8,6.0,5,2.0,6
16957,1,1.0,8,6.0,6,1.0,6
16958,1,1.0,8,6.0,7,1.0,6
16959,1,1.0,8,6.0,8,1.0,6
16960,1,1.0,8,6.0,8,8.0,6
